329;Salta;Salta;2017-T2;2017;2;108540;10;108541;32.74;7.93;80184;27280;115;158;804;108541;594;4719;67576;23185;11333;1068;76;0;108551;5.76
330;San Juan;San Juan;2017-T2;2017;2;51261;6200;51881;26.96;6.87;48670;451;772;1073;915;51881;15;193;58588;0;0;0;4;0;58800;3.49
331;San Luis;San Luis;2017-T2;2017;2;12992;3150;13307;9.51;2.72;11432;1120;354;26;375;13307;8;4;14014;0;0;1;2;0;14029;3.50
332;Santa Cruz;Santa Cruz;2017-T2;2017;2;26019;3690;26388;26.25;7.81;15311;2722;1365;4735;2255;26388;188;24;30913;541;66;33;0;0;31765;3.60
333;Santa Fe;Santa Fe;2017-T2;2017;2;566918;3620;567280;52.27;16.44;329813;228102;3234;4958;1173;567280;4967;38721;311830;92854;97563;16794;4275;0;567004;6.84
334;Santiago Del Estero;Santiago Del Estero;2017-T2;2017;2;33194;20;33196;14.12;3.50;28337;3900;19;911;29;33196;26;3539;20384;6432;2802;16;0;0;33199;5.06
335;Tierra Del Fuego;Tierra Del Fuego;2017-T2;2017;2;31938;6190;32557;68.46;20.30;22636;6905;665;1;2350;32557;16;285;35409;0;0;0;0;0;35710;3.48
336;Tucumán;Tucumán;2017-T2;2017;2;154374;370;154411;38.19;9.46;149013;5223;116;14;45;154411;96;9236;83342;42536;17788;1371;21;0;154390;6.09
337;Buenos Aires;Buenos Aires;2017-T3;2017;3;3046758;11202;3057960;55.63;17.94;1288025;1571180;124920;35058;38777;3057960;6577;51411;1733479;311652;676137;140812;108400;0;3028468;8.43
338;CABA;CABA;2017-T3;2017;3;1563289;707;1570359;121.86;51.24;583249;941092;33481;2814;9723;1570359;283;33924;590689;311411;426300;120675;91917;0;1575199;10.64
339;Catamarca;Catamarca;2017-T3;2017;3;33467;110;33478;32.49;8.27;26873;4411;12;1;2181;33478;52;3204;15383;5758;2563;50;1;0;27011;5.26
340;Chaco;Chaco;2017-T3;2017;3;93747;120;93759;29.98;8.01;54888;37307;456;36;1072;93759;95;3496;40059;23008;20307;3827;2004;0;92796;8.48
341;Chubut;Chubut;2017-T3;2017;3;81067;2477;83544;46.22;14.17;56359;5645;1217;13503;6820;83544;436;3989;71843;2336;3;0;0;0;78607;3.48
342;Córdoba;Córdoba;2017-T3;2017;3;696536;1080;696644;62.31;19.08;344580;319360;10579;7137;14988;696644;327;26154;309161;100113;189302;38131;16741;0;679929;9.12
343;Corrientes;Corrientes;2017-T3;2017;3;92536;120;92548;32.17;8.47;56247;33993;947;1334;27;92548;24;5629;44305;22785;15576;2635;1607;0;92561;7.45
344;Entre Ríos;Entre Ríos;2017-T3;2017;3;185414;500;185464;45.96;13.74;107774;69596;1786;6245;63;185464;1691;7545;98032;42947;29011;3878;2397;0;185501;6.99
345;Formosa;Formosa;2017-T3;2017;3;32105;0;32105;21.35;5.43;22647;6816;428;2202;12;32105;1063;3716;13752;5187;6056;899;459;0;31132;7.07
346;Jujuy;Jujuy;2017-T3;2017;3;43241;10;43242;22.65;5.79;33796;9395;20;23;8;43242;337;5723;26835;7369;2962;41;2;0;43269;4.69
347;La Pampa;La Pampa;2017-T3;2017;3;79280;4100;79690;69.14;22.78;11378;49679;5153;11536;1944;79690;343;8244;64794;855;588;327;51;0;75202;3.44
348;La Rioja;La Rioja;2017-T3;2017;3;51896;170;51913;51.47;13.70;16638;34984;14;252;25;51913;16;1497;40882;3899;5604;23;3;0;51924;5.01
349;Mendoza;Mendoza;2017-T3;2017;3;190958;1533;192491;35.70;9.96;154036;33788;2772;29;1866;192491;32;95;158461;115;67;29;19;0;158818;3.51
350;Misiones;Misiones;2017-T3;2017;3;100476;0;100476;30.21;8.23;56472;43880;110;5;9;100476;1058;4123;42900;22808;23913;3843;1881;0;100526;8.43
351;Neuquén;Neuquén;2017-T3;2017;3;113755;2029;115784;60.83;18.11;48001;52468;1044;11576;2695;115784;2036;1457;72532;1034;20213;7067;4937;0;109276;8.17
352;Río Negro;Río Negro;2017-T3;2017;3;106393;1103;107496;48.52;14.92;69301;30018;1106;3054;4017;107496;422;5641;83900;306;10116;2965;1659;0;105009;5.49
353;Salta;Salta;2017-T3;2017;3;132517;10;132518;39.84;9.65;80782;50284;127;158;1167;132518;645;4494;78830;32433;14620;2315;63;0;133400;6.13
354;San Juan;San Juan;2017-T3;2017;3;61789;6600;62449;32.37;8.25;54499;5068;816;1053;1013;62449;31;1077;57582;1;0;2;2;0;58695;3.45
355;San Luis;San Luis;2017-T3;2017;3;21408;3110;21719;15.48;4.43;11407;7576;347;26;2363;21719;63;3;12325;7;0;1;7;0;12406;3.50
356;Santa Cruz;Santa Cruz;2017-T3;2017;3;33222;4680;33690;33.29;9.91;19220;5487;1544;4552;2887;33690;188;23;29102;542;66;33;1;0;29955;3.61
357;Santa Fe;Santa Fe;2017-T3;2017;3;662086;2560;662342;60.91;19.15;322953;290655;6338;4897;37499;662342;3116;34019;320017;104453;125339;24536;12982;0;624462;7.79
358;Santiago Del Estero;Santiago Del Estero;2017-T3;2017;3;82792;20;82794;35.12;8.72;27733;54096;19;911;35;82794;69;3288;40435;18489;3047;30;2;0;65360;5.18
359;Tierra Del Fuego;Tierra Del Fuego;2017-T3;2017;3;30883;5830;31466;65.74;19.49;21587;7012;622;1;2244;31466;9;297;33858;0;0;0;0;0;34164;3.48
360;Tucumán;Tucumán;2017-T3;2017;3;160979;330;161012;39.70;9.83;154130;6431;106;40;305;161012;109;8948;83070;45302;20514;1361;655;0;159959;6.39
361;Buenos Aires;Buenos Aires;2017-T4;2017;4;3171206;1069;3181896;57.61;18.61;1241172;1718013;131181;60082;31448;3181896;3865;55046;1551194;264645;712513;335140;151747;114182;3188332;12.97
362;CABA;CABA;2017-T4;2017;4;1575418;6906;1582324;122.90;51.62;571363;961688;36277;3119;9877;1582324;314;31411;517018;284040;458120;178396;114939;0;1584238;15.20
363;Catamarca;Catamarca;2017-T4;2017;4;29548;100;29558;28.62;7.28;27083;263;11;1;2200;29558;34;3182;15315;5904;2927;43;2;2151;29558;7.78
364;Chaco;Chaco;2017-T4;2017;4;96603;120;96615;30.81;8.23;55035;39690;389;380;1121;96615;70;3432;37144;24088;20123;7290;3289;1035;96471;11.70
365;Chubut;Chubut;2017-T4;2017;4;91012;2428;93440;51.46;15.78;56378;15097;1187;14070;6708;93440;67;4313;83676;5355;7;5;9;0;93432;5.41
366;Córdoba;Córdoba;2017-T4;2017;4;709874;1050;709979;63.33;19.39;349710;324709;12778;12043;10739;709979;291;25411;280837;102892;217602;40898;24251;8429;700611;11.64
367;Corrientes;Corrientes;2017-T4;2017;4;93760;110;93771;32.52;8.56;56786;34722;894;1334;35;93771;11;5220;41080;23686;16046;5053;2675;0;93771;10.38
368;Entre Ríos;Entre Ríos;2017-T4;2017;4;193654;490;193703;47.89;14.32;107764;73692;1894;10267;86;193703;1685;9078;95466;45189;30010;7958;4113;0;193499;9.30
369;Formosa;Formosa;2017-T4;2017;4;32056;0;32056;21.27;5.41;23410;6973;19;1603;51;32056;1110;4061;13220;4867;6996;977;824;0;32055;10.11
370;Jujuy;Jujuy;2017-T4;2017;4;43551;10;43552;22.74;5.82;33844;9626;20;28;34;43552;345;5364;26566;7721;3507;44;3;0;43550;6.64
371;La Pampa;La Pampa;2017-T4;2017;4;81675;3960;82071;71.05;23.41;10808;50495;8272;10569;1927;82071;310;8729;66053;1227;792;391;81;3503;81086;3.98
372;La Rioja;La Rioja;2017-T4;2017;4;52177;170;52194;51.57;13.73;16912;34984;14;253;31;52194;9;1488;40777;4083;5813;22;3;0;52195;5.88
373;Mendoza;Mendoza;2017-T4;2017;4;178661;149;180151;33.33;9.30;152896;16114;3015;6206;1920;180151;26;1656;177646;438;278;29;81;0;180154;5.71
374;Misiones;Misiones;2017-T4;2017;4;103895;0;103895;31.14;8.48;56271;47470;95;5;54;103895;1053;3900;41723;23131;22262;9091;2735;0;103895;11.32
375;Neuquén;Neuquén;2017-T4;2017;4;114965;2006;116971;61.24;18.23;46739;54119;1017;12404;2692;116971;1396;2372;68036;1325;22781;7528;6300;6105;115843;10.72
376;Río Negro;Río Negro;2017-T4;2017;4;108702;1062;109764;49.38;15.19;68690;30451;1250;4259;5114;109764;409;5598;81078;485;12502;3447;2440;3719;109678;8.05
377;Salta;Salta;2017-T4;2017;4;132811;10;132812;39.80;9.64;80705;50446;127;158;1376;132812;636;4275;73284;32842;18968;3559;84;0;133648;8.45
378;San Juan;San Juan;2017-T4;2017;4;57965;6590;58624;30.30;7.72;54079;451;812;2246;1036;58624;22;1062;57525;9;0;2;2;0;58622;5.83
379;San Luis;San Luis;2017-T4;2017;4;14604;3000;14904;10.59;3.03;11104;1119;335;17;2329;14904;59;101;12822;8;0;1;7;1902;14900;5.73
380;Santa Cruz;Santa Cruz;2017-T4;2017;4;29018;4340;29452;28.91;8.60;18614;1668;582;4638;3950;29452;68;78;29073;655;100;1;3;0;29978;5.21
381;Santa Fe;Santa Fe;2017-T4;2017;4;672137;3230;672460;61.71;19.41;341680;293831;10602;10965;15382;672460;3109;34132;309998;108939;151329;30736;19602;14119;671964;10.30
382;Santiago Del Estero;Santiago Del Estero;2017-T4;2017;4;68842;20;68844;29.13;7.23;27313;40407;19;1025;80;68844;41;3091;43544;18773;3359;32;2;0;68842;6.17
383;Tierra Del Fuego;Tierra Del Fuego;2017-T4;2017;4;28346;5080;28854;59.89;17.76;19372;6906;530;1;2045;28854;6;310;31334;2;0;0;0;0;31652;5.20
384;Tucumán;Tucumán;2017-T4;2017;4;162298;340;162332;39.90;9.88;156583;5223;105;102;319;162332;105;8164;78750;45241;24318;1303;4367;0;162248;9.11
385;Buenos Aires;Buenos Aires;2018-T1;2018;1;3464882;10564;3475446;62.63;20.28;1452061;1793884;133928;64379;31194;3475446;1514;74766;1445752;292732;886678;480237;184203;105818;3471700;14.20
386;CABA;CABA;2018-T1;2018;1;1359882;6688;1366570;106.24;44.56;349995;968483;35535;3164;9393;1366570;89;10039;292566;222737;487826;227953;127384;0;1368594;17.75
387;Catamarca;Catamarca;2018-T1;2018;1;33934;110;33945;32.79;8.34;27300;4415;15;1;2214;33945;34;2896;14770;6145;3539;41;4;6500;33929;8.20
388;Chaco;Chaco;2018-T1;2018;1;96925;120;96937;30.83;8.24;54879;40157;383;388;1130;96937;70;3261;32516;24488;23296;8219;3897;1035;96782;12.44
389;Chubut;Chubut;2018-T1;2018;1;95532;2427;97959;53.72;16.47;56375;19591;1194;14070;6729;97959;67;4314;83161;5358;4;5;9;5010;97928;5.42
390;Córdoba;Córdoba;2018-T1;2018;1;713825;1010;713926;63.52;19.45;349342;326894;13178;13237;11275;713926;281;23922;222815;104300;266259;57137;29228;10049;713991;12.79
391;Corrientes;Corrientes;2018-T1;2018;1;94406;110;94417;32.66;8.60;56937;35225;888;1334;33;94417;11;5005;37152;24038;19068;5890;3256;0;94420;11.12
392;Entre Ríos;Entre Ríos;2018-T1;2018;1;197346;480;197394;48.68;14.56;106998;75751;3789;10776;80;197394;18;8861;90080;45599;37401;9818;5071;0;196848;9.88
393;Formosa;Formosa;2018-T1;2018;1;32328;0;32328;21.40;5.45;23556;7095;17;1603;57;32328;1110;3803;10092;5117;10061;1091;1046;0;32320;11.06
394;Jujuy;Jujuy;2018-T1;2018;1;44405;10;44406;23.12;5.91;33856;10456;23;28;43;44406;345;4807;27219;8044;3925;49;4;0;44393;6.74
395;La Pampa;La Pampa;2018-T1;2018;1;82668;3960;83064;71.75;23.64;10807;51389;8386;10556;1926;83064;245;8119;67104;1616;1076;614;98;3503;82375;4.00
396;La Rioja;La Rioja;2018-T1;2018;1;52228;170;52245;51.44;13.69;16960;34984;13;253;35;52245;9;1485;40680;4217;5831;19;1;0;52242;5.89
397;Mendoza;Mendoza;2018-T1;2018;1;199463;1484;200947;37.07;10.35;152931;36872;3086;6206;1852;200947;20;1662;164599;501;266;19;72;33788;200927;5.88
398;Misiones;Misiones;2018-T1;2018;1;103580;0;103580;30.96;8.43;56311;46880;328;5;56;103580;48;4700;35820;23291;26223;10241;3219;0;103542;12.08
399;Neuquén;Neuquén;2018-T1;2018;1;115897;2006;117903;61.52;18.31;46714;55072;1000;12404;2713;117903;1396;2367;59468;1311;29012;9709;7378;6105;116746;11.96
400;Río Negro;Río Negro;2018-T1;2018;1;110057;1062;111119;49.82;15.32;68769;31712;1251;4259;5128;111119;409;5333;74894;530;17997;4972;3129;3975;111239;8.98
401;Salta;Salta;2018-T1;2018;1;133182;10;133183;39.78;9.63;79936;51534;118;204;1391;133183;116;4459;60334;33088;30771;5145;88;0;134001;9.19
402;San Juan;San Juan;2018-T1;2018;1;62610;6580;63268;32.61;8.31;54080;5068;826;2246;1048;63268;22;1058;57078;11;0;3;0;5068;63240;5.85
403;San Luis;San Luis;2018-T1;2018;1;21096;3000;21396;15.15;4.34;11104;7594;368;16;2314;21396;57;101;11920;11;0;7;2;9284;21382;5.89
404;Santa Cruz;Santa Cruz;2018-T1;2018;1;33970;4350;34405;33.55;9.98;18615;4474;1799;6734;2783;34405;26;120;28600;655;100;1;3;4267;33772;5.19
405;Santa Fe;Santa Fe;2018-T1;2018;1;679717;3090;680026;62.28;19.58;341997;300421;10674;11636;15298;680026;1359;33639;262008;108576;188900;39589;22801;23181;680053;11.17
406;Santiago Del Estero;Santiago Del Estero;2018-T1;2018;1;82916;20;82918;34.99;8.68;26788;54594;23;1432;81;82918;41;2910;41298;18914;3449;33;2;17589;84236;6.25
407;Tierra Del Fuego;Tierra Del Fuego;2018-T1;2018;1;31106;5080;31614;65.20;19.33;19372;9663;531;1;2047;31614;6;307;33987;2;0;0;0;107;34409;5.77
408;Tucumán;Tucumán;2018-T1;2018;1;168026;310;168057;41.18;10.20;158611;8921;107;368;50;168057;16;7472;78811;45675;26405;1218;7082;1305;167984;9.36
409;Buenos Aires;Buenos Aires;2018-T2;2018;2;3490134;10565;3500699;62.78;20.37;1450203;1807868;143626;71256;27746;3500699;1009;81354;1459443;295457;816056;536049;199589;113357;3502314;14.68
410;CABA;CABA;2018-T2;2018;2;1362498;6688;1369186;106.53;44.63;342431;977916;35610;3908;9321;1369186;73;9234;290291;219166;445345;264805;142253;0;1371167;18.94
411;Catamarca;Catamarca;2018-T2;2018;2;34078;110;34089;32.86;8.36;27444;4415;15;1;2214;34089;34;2414;14624;6112;4347;36;6;6500;34073;7.69
412;Chaco;Chaco;2018-T2;2018;2;98509;120;98521;31.25;8.35;54134;40750;562;1946;1129;98521;70;2968;34167;24282;21887;9251;4630;1035;98290;12.50
413;Chubut;Chubut;2018-T2;2018;2;98137;2427;100564;54.90;16.83;58935;19591;1239;14070;6729;100564;67;4471;85598;5369;4;5;9;5010;100533;5.33
414;Córdoba;Córdoba;2018-T2;2018;2;712979;940;713073;63.27;19.37;345141;327636;13832;16355;10109;713073;81;21779;219630;102596;244291;78852;34950;8110;710289;13.88
415;Corrientes;Corrientes;2018-T2;2018;2;97946;110;97957;33.81;8.90;56541;39715;201;1468;32;97957;11;7047;38268;24066;17926;6780;3862;0;97960;10.88
416;Entre Ríos;Entre Ríos;2018-T2;2018;2;199937;480;199985;49.20;14.71;104811;80376;2405;12313;80;199985;18;8179;94459;44570;34281;12012;5920;0;199439;10.19
417;Formosa;Formosa;2018-T2;2018;2;44554;0;44554;29.43;7.49;23543;7311;18;13625;57;44554;1110;3568;22409;5176;9727;1313;1243;0;44546;8.97
418;Jujuy;Jujuy;2018-T2;2018;2;45132;10;45133;23.43;5.99;33571;10856;23;640;43;45133;345;3320;29319;8083;3977;44;7;0;45095;6.29
419;La Pampa;La Pampa;2018-T2;2018;2;82177;2440;82421;71.04;23.41;12416;53587;8420;7011;987;82421;244;8797;68083;2409;965;969;179;698;82344;4.10
420;La Rioja;La Rioja;2018-T2;2018;2;51931;170;51948;50.98;13.57;16663;34984;13;253;35;51948;9;1384;40679;4198;5640;20;15;0;51945;5.59
421;Mendoza;Mendoza;2018-T2;2018;2;199468;1484;200952;36.97;10.32;152938;36872;3084;6206;1852;200952;20;1658;164596;515;266;17;72;33788;200932;5.88
422;Misiones;Misiones;2018-T2;2018;2;106147;0;106147;31.63;8.62;57265;47923;512;391;56;106147;48;6092;39489;23569;23747;11888;3866;0;108699;11.76
423;Neuquén;Neuquén;2018-T2;2018;2;113842;2006;115848;60.24;17.93;46633;52855;998;12649;2713;115848;1396;2408;56035;1314;26417;12442;8551;6105;114668;13.37
424;Río Negro;Río Negro;2018-T2;2018;2;111176;1059;112235;50.15;15.43;68667;32795;1252;4396;5125;112235;409;5298;75056;523;16480;6663;3725;3975;112129;9.51
425;Salta;Salta;2018-T2;2018;2;134166;10;134167;39.94;9.67;78386;53478;678;234;1391;134167;116;3990;61763;33285;28431;7239;182;0;135006;8.93
426;San Juan;San Juan;2018-T2;2018;2;63443;6580;64101;32.95;8.39;54080;5068;826;3079;1048;64101;22;1378;57591;11;0;3;0;5068;64073;5.85
427;San Luis;San Luis;2018-T2;2018;2;21168;3000;21468;15.15;4.34;11104;7666;368;16;2314;21468;57;101;11992;11;0;7;2;9284;21454;5.90
428;Santa Cruz;Santa Cruz;2018-T2;2018;2;33970;4350;34405;33.33;9.92;18615;4474;585;6734;3997;34405;26;120;28600;655;100;1;3;4267;33772;5.19
429;Santa Fe;Santa Fe;2018-T2;2018;2;684243;3090;684552;62.57;19.68;337934;304349;11354;15801;15114;684552;744;34267;262603;112143;175540;50525;26512;22257;684591;11.75
430;Santiago Del Estero;Santiago Del Estero;2018-T2;2018;2;83773;20;83775;35.26;8.75;26074;55935;23;1662;81;83775;41;2717;41362;18721;3278;31;31;17589;83770;5.91
431;Tierra Del Fuego;Tierra Del Fuego;2018-T2;2018;2;44199;5080;44707;91.61;27.16;19372;22756;531;1;2047;44707;6;188;40912;2217;75;0;0;107;43505;5.94
432;Tucumán;Tucumán;2018-T2;2018;2;169926;310;169957;41.51;10.28;160315;8965;110;252;315;169957;16;6735;79899;44968;27059;1084;8784;1305;169850;13.51
433;Buenos Aires;Buenos Aires;2018-T3;2018;3;3599714;10563;3610277;64.44;20.96;1435856;1929273;156382;62318;26448;3610277;991;80459;1445733;190805;636090;897964;237248;120464;3609754;16.78
434;CABA;CABA;2018-T3;2018;3;1385804;6686;1392490;108.45;45.38;334353;1009252;35694;3872;9319;1392490;73;8493;287919;147253;370677;415020;165055;0;1394490;21.64
435;Catamarca;Catamarca;2018-T3;2018;3;34215;110;34226;32.92;8.37;27553;4443;15;1;2214;34226;34;1994;18475;6358;5320;34;7;2151;34373;7.81
436;Chaco;Chaco;2018-T3;2018;3;102021;120;102033;32.28;8.63;53927;42359;1990;2628;1129;102033;70;3503;38729;24916;20335;11085;5667;1035;105340;12.89
437;Chubut;Chubut;2018-T3;2018;3;101310;2426;103736;56.39;17.29;58887;23065;1239;13817;6728;103736;67;3951;91096;6162;531;623;164;0;102594;6.08
438;Córdoba;Córdoba;2018-T3;2018;3;725764;940;725858;64.24;19.67;337620;342401;15785;19213;10839;725858;81;24767;224471;96372;221984;109333;39854;6490;723352;14.82
439;Corrientes;Corrientes;2018-T3;2018;3;99445;110;99456;34.25;9.02;56444;41300;212;1468;32;99456;11;6754;38364;24953;16601;8357;4419;0;99459;11.49
440;Entre Ríos;Entre Ríos;2018-T3;2018;3;204560;480;204608;50.22;15.02;103318;83714;2403;15093;80;204608;18;9048;96095;45651;31353;15111;6786;0;204062;10.52
441;Formosa;Formosa;2018-T3;2018;3;44865;0;44865;29.58;7.53;22777;7589;817;13625;57;44865;1110;3365;22624;5259;9336;1729;1434;0;44857;9.32
442;Jujuy;Jujuy;2018-T3;2018;3;44934;10;44935;23.26;5.95;33363;10856;32;641;43;44935;345;3020;29048;7756;4066;39;623;0;44897;7.67
443;La Pampa;La Pampa;2018-T3;2018;3;83180;2440;83424;71.75;23.64;12415;54574;8437;7011;987;83424;242;8417;68507;3153;920;1189;216;698;83342;4.28
444;La Rioja;La Rioja;2018-T3;2018;3;51855;170;51872;50.73;13.51;16587;34984;13;253;35;51872;9;1291;40647;4138;5425;20;339;0;51869;6.16
445;Mendoza;Mendoza;2018-T3;2018;3;205545;1484;207029;37.99;10.60;151033;40205;5744;8195;1852;207029;20;1525;199297;2476;4727;27;129;0;208201;5.79
446;Misiones;Misiones;2018-T3;2018;3;108042;0;108042;32.10;8.74;56290;50793;512;391;56;108042;48;5749;39617;24747;21212;14674;4547;0;110594;12.49
447;Neuquén;Neuquén;2018-T3;2018;3;114713;2005;116718;60.49;18.01;46602;54129;998;12277;2712;116718;1396;2244;55822;1647;23785;15218;9718;6105;115935;14.67
448;Río Negro;Río Negro;2018-T3;2018;3;112433;1059;113492;50.54;15.55;68590;33474;1252;5051;5125;113492;409;5221;75929;512;14912;8470;4332;3719;113504;10.06
449;Salta;Salta;2018-T3;2018;3;132882;10;132883;39.43;9.55;76600;53980;678;234;1391;132883;116;3721;61795;32782;25582;9224;502;0;133722;9.27
450;San Juan;San Juan;2018-T3;2018;3;63823;6580;64481;33.05;8.42;54025;5838;826;2744;1048;64481;22;1326;62525;180;312;3;1;0;64369;5.74
451;San Luis;San Luis;2018-T3;2018;3;74121;3000;74421;52.35;14.98;11096;7784;368;52859;2314;74421;57;109;19170;52940;119;63;2;1902;74362;8.81
452;Santa Cruz;Santa Cruz;2018-T3;2018;3;33565;4340;33999;32.73;9.74;18606;4574;585;6238;3996;33999;26;116;32815;778;206;1;3;0;33945;5.37
453;Santa Fe;Santa Fe;2018-T3;2018;3;694883;2170;695100;63.41;19.94;339126;312866;11749;16337;15022;695100;467;36786;269211;115907;162545;62479;31266;13911;692572;12.36
454;Santiago Del Estero;Santiago Del Estero;2018-T3;2018;3;86358;20;86360;36.25;9.00;25805;58789;23;1662;81;86360;41;2550;60260;19116;3806;64;265;0;86102;5.78
455;Tierra Del Fuego;Tierra Del Fuego;2018-T3;2018;3;45056;5080;45564;92.77;27.51;19365;22649;1502;1;2047;45564;6;187;41569;2270;231;24;13;0;44300;5.99
456;Tucumán;Tucumán;2018-T3;2018;3;171135;310;171166;41.68;10.33;161209;9280;110;252;315;171166;16;5993;81559;43282;27062;941;12187;0;171040;15.26
457;Buenos Aires;Buenos Aires;2018-T4;2018;4;3626502;10104;3636606;64.60;21.06;1305576;1949637;296102;65477;19814;3636606;134673;73761;1422463;194426;577679;949093;265386;19125;3636606;16.93
458;CABA;CABA;2018-T4;2018;4;1385577;3443;1389020;108.27;45.25;328253;1019490;33042;3978;4257;1389020;74;7388;283281;143309;330496;437662;186810;0;1389020;22.94
459;Catamarca;Catamarca;2018-T4;2018;4;33574;90;33583;32.23;8.20;26912;4443;16;0;2212;33583;34;1669;17955;6425;5461;29;7;2003;33583;8.04
460;Chaco;Chaco;2018-T4;2018;4;103257;130;103270;32.59;8.71;53409;43555;1940;3236;1130;103270;69;3405;36437;25633;18965;12393;6368;0;103270;13.49
461;Chubut;Chubut;2018-T4;2018;4;77204;1518;78722;42.61;13.06;37215;23065;952;14443;3047;78722;66;3917;66061;6215;531;623;165;1144;78722;6.09
462;Córdoba;Córdoba;2018-T4;2018;4;737234;1050;737339;65.09;19.93;328854;355716;17675;21851;13243;737339;81;24102;228475;97277;201639;128053;48809;8903;737339;15.81
463;Corrientes;Corrientes;2018-T4;2018;4;100591;100;100601;34.57;9.10;55842;42418;796;1515;30;100601;10;6438;37376;26562;15498;9688;5029;0;100601;12.14
464;Entre Ríos;Entre Ríos;2018-T4;2018;4;222003;440;222047;54.37;16.26;101168;86198;4853;15472;14356;222047;18;8769;94780;50027;29002;18146;7612;13693;222047;11.02
465;Formosa;Formosa;2018-T4;2018;4;45204;0;45204;29.74;7.57;22619;7880;887;13761;57;45204;1110;3074;22962;5285;9027;2092;1654;0;45204;9.82
466;Jujuy;Jujuy;2018-T4;2018;4;90132;10;90133;46.53;11.90;33248;12484;153;640;43608;90133;27;2803;30727;7811;4021;30;1141;43573;90133;8.56
467;La Pampa;La Pampa;2018-T4;2018;4;85368;2680;85636;73.49;24.22;18832;55337;2685;7772;1010;85636;241;7727;70508;3661;978;1328;270;923;85636;4.32
468;La Rioja;La Rioja;2018-T4;2018;4;51633;180;51651;50.35;13.40;16367;34984;12;252;36;51651;9;1164;40285;4088;5216;17;869;3;51651;7.09
469;Mendoza;Mendoza;2018-T4;2018;4;204982;1322;206304;37.76;10.54;148524;40205;5665;10363;1547;206304;20;1463;197450;2494;4726;19;132;0;206304;5.75
470;Misiones;Misiones;2018-T4;2018;4;116273;0;116273;34.45;9.38;55500;53673;465;426;6209;116273;47;5981;43267;26019;19226;16566;5167;0;116273;12.50
471;Neuquén;Neuquén;2018-T4;2018;4;112309;2056;114365;59.07;17.58;40747;55634;3115;12425;2444;114365;1328;3044;52313;1781;21452;17135;11025;6287;114365;15.89
472;Río Negro;Río Negro;2018-T4;2018;4;115922;9150;116837;51.86;15.95;68377;34292;1299;8037;4832;116837;384;1225;83412;643;13440;9569;5070;3094;116837;10.49
473;Salta;Salta;2018-T4;2018;4;134577;10;134578;39.80;9.64;74295;57539;638;253;1853;134578;49;3659;58492;36365;22910;10861;2242;0;134578;10.46
474;San Juan;San Juan;2018-T4;2018;4;61834;5640;62398;31.90;8.13;51660;5838;806;2883;1211;62398;22;1465;59811;180;312;1;1;606;62398;5.72
475;San Luis;San Luis;2018-T4;2018;4;96040;2910;96331;67.55;19.33;11108;7784;378;53097;23964;96331;57;109;19164;53183;119;62;2;23635;96331;8.82
476;Santa Cruz;Santa Cruz;2018-T4;2018;4;24443;3250;24768;23.69;7.05;10659;4615;382;6378;2734;24768;25;115;23107;779;206;1;4;531;24768;5.12
477;Santa Fe;Santa Fe;2018-T4;2018;4;720161;2290;720390;65.59;20.62;335519;322782;14387;18705;28997;720390;335;31397;276301;121009;152039;74432;36427;28450;720390;13.18
478;Santiago Del Estero;Santiago Del Estero;2018-T4;2018;4;89333;20;89335;37.40;9.28;25339;61243;23;2649;81;89335;39;3250;61347;20127;3686;77;483;326;89335;6.31
479;Tierra Del Fuego;Tierra Del Fuego;2018-T4;2018;4;45716;5440;46260;93.59;27.75;19789;23349;1623;0;1499;46260;6;27;29919;6323;9894;24;67;0;46260;7.44
480;Tucumán;Tucumán;2018-T4;2018;4;171972;320;172004;41.76;10.34;159215;11670;119;686;314;172004;16;5244;82089;42766;26111;847;14839;92;172004;16.58
481;Buenos Aires;Buenos Aires;2019-T1;2019;1;3736563;10104;3746667;66.24;21.64;1304507;2020730;336362;64867;20201;3746667;162513;72296;1429964;202511;576428;576859;705769;6369;3732709;19.64
482;CABA;CABA;2019-T1;2019;1;1396157;3443;1399600;109.20;45.58;328246;1030814;32281;3978;4281;1399600;74;7417;283787;131007;330122;365713;283463;0;1401583;24.72
483;Catamarca;Catamarca;2019-T1;2019;1;33613;90;33622;32.19;8.19;26912;4443;16;0;2251;33622;34;1708;18761;6443;5606;29;7;2151;34739;7.96
484;Chaco;Chaco;2019-T1;2019;1;103664;130;103677;32.64;8.72;53409;43555;1951;3628;1134;103677;69;3801;38719;25632;18965;12393;6368;1035;106982;13.44
485;Chubut;Chubut;2019-T1;2019;1;78260;1518;79778;43.00;13.18;37302;23065;1923;14443;3045;79778;66;3938;71077;6571;787;74;165;0;82678;5.89
486;Córdoba;Córdoba;2019-T1;2019;1;744010;1050;744115;65.52;20.06;323272;363959;19902;24615;12367;744115;81;20403;242769;96997;200681;127965;50716;6806;746418;15.73
487;Corrientes;Corrientes;2019-T1;2019;1;102477;100;102487;35.13;9.25;55842;43444;1615;1528;58;102487;10;6470;38402;26562;15498;9688;5029;0;101659;12.05
488;Entre Ríos;Entre Ríos;2019-T1;2019;1;232403;440;232447;56.79;16.98;100999;90253;12723;16231;12241;232447;18;9217;107013;50068;28957;18146;7619;12142;233180;10.66
