ID_Acceso_Loc;ID_Localidad;Velocidad;Accesos;ID_Rango_Velocidad
11086;14063150;0;1;0–10 Mbps
11087;14063150;2;262;0–10 Mbps
11088;14063150;5;272;0–10 Mbps
11089;14063150;8;50;0–10 Mbps
11090;14063150;10;5;10–30 Mbps
11091;14063150;15;110;10–30 Mbps
11092;14063150;20;1;10–30 Mbps
11093;14063150;25;53;10–30 Mbps
11094;14063150;50;130;50–100 Mbps
11095;14063150;100;24;100–300 Mbps
11096;14063150;200;3;100–300 Mbps
11097;14063150;1000;1;>1000 Mbps
11098;14063150;226,5;11;100–300 Mbps
11099;14063160;1;3;0–10 Mbps
11100;14063160;3;6;0–10 Mbps
11101;14063160;4;12;0–10 Mbps
11102;14063160;5;1;0–10 Mbps
11103;14063160;6;26;0–10 Mbps
11104;14063160;7;1;0–10 Mbps
11105;14063160;10;53;10–30 Mbps
11106;14063160;15;60;10–30 Mbps
11107;14063160;50;283;50–100 Mbps
11108;14063160;100;1;100–300 Mbps
11109;14063160;300;720;300–1000 Mbps
11110;14063160;500;13;300–1000 Mbps
11111;14063160;1000;9;>1000 Mbps
11112;14063160;226,5;43;100–300 Mbps
11113;14063170;4;535;0–10 Mbps
11114;14063170;0,5;1;0–10 Mbps
11115;14063170;5;47;0–10 Mbps
11116;14063170;6;9;0–10 Mbps
11117;14063170;8;8;0–10 Mbps
11118;14063170;10;229;10–30 Mbps
11119;14063170;15;37;10–30 Mbps
11120;14063170;20;18;10–30 Mbps
11121;14063170;30;16;30–50 Mbps
11122;14063170;226,5;8;100–300 Mbps
11123;14063180;0;18;0–10 Mbps
11124;14063180;1;5;0–10 Mbps
11125;14063180;2;4;0–10 Mbps
11126;14063180;3;35;0–10 Mbps
11127;14063180;4;55;0–10 Mbps
11128;14063180;5;7;0–10 Mbps
11129;14063180;6;116;0–10 Mbps
11130;14063180;7;16;0–10 Mbps
11131;14063180;8;6;0–10 Mbps
11132;14063180;9;3;0–10 Mbps
11133;14063180;10;33;10–30 Mbps
11134;14063180;11;2;10–30 Mbps
11135;14063180;15;4;10–30 Mbps
11136;14063180;30;2;30–50 Mbps
11137;14063180;50;3;50–100 Mbps
11138;14063180;100;4;100–300 Mbps
11139;14063180;200;424;100–300 Mbps
11140;14063180;300;2;300–1000 Mbps
11141;14063180;500;40;300–1000 Mbps
11142;14063180;1000;64;>1000 Mbps
11143;14063180;226,5;68;100–300 Mbps
11144;14063190;3,5;1;0–10 Mbps
11145;14063190;226,5;16;100–300 Mbps
11146;14063020;226,5;4;100–300 Mbps
11147;14063210;0;263;0–10 Mbps
11148;14063210;226,5;7;100–300 Mbps
11149;14063220;226,5;5;100–300 Mbps
11150;14063230;6;1;0–10 Mbps
11151;14063230;15;1;10–30 Mbps
11152;14063230;45;4;30–50 Mbps
11153;14063230;50;35;50–100 Mbps
11154;14063230;100;303;100–300 Mbps
11155;14063230;200;7;100–300 Mbps
11156;14063230;300;1;300–1000 Mbps
11157;14063230;400;19;300–1000 Mbps
11158;14063230;500;71;300–1000 Mbps
11159;14063230;600;278;300–1000 Mbps
11160;14063230;700;5;300–1000 Mbps
11161;14063230;800;53;300–1000 Mbps
11162;14063230;940;157;300–1000 Mbps
11163;14063230;226,5;7;100–300 Mbps
11164;14070010;226,5;9;100–300 Mbps
11165;14070020;6;25;0–10 Mbps
11166;14070020;226,5;2;100–300 Mbps
11167;14070030;6;3;0–10 Mbps
11168;14070030;226,5;7;100–300 Mbps
11169;14070040;226,5;3;100–300 Mbps
11170;14070050;6;2;0–10 Mbps
11171;14070050;10;10;10–30 Mbps
11172;14070050;226,5;3;100–300 Mbps
11173;14070060;0;2;0–10 Mbps
11174;14070060;6;9;0–10 Mbps
11175;14070060;10;116;10–30 Mbps
11176;14070060;15;14;10–30 Mbps
11177;14070060;226,5;32;100–300 Mbps
11178;14070070;226,5;11;100–300 Mbps
11179;14070080;3;5;0–10 Mbps
11180;14070080;6;3;0–10 Mbps
11181;14070080;226,5;26;100–300 Mbps
11182;1000024;0;0;0–10 Mbps
11183;1000024;6;264;0–10 Mbps
11184;1000024;10;4;10–30 Mbps
11185;14077010;12;12;10–30 Mbps
11186;14077010;226,5;18;100–300 Mbps
11187;14077020;226,5;18;100–300 Mbps
11188;14077030;226,5;2;100–300 Mbps
11189;14077040;0;3;0–10 Mbps
11190;14077040;3;2;0–10 Mbps
11191;14077040;0,5;1;0–10 Mbps
11192;14077040;6;1;0–10 Mbps
11193;14077040;10;40;10–30 Mbps
11194;14077040;15;7;10–30 Mbps
11195;14077040;226,5;14;100–300 Mbps
11196;14077050;226,5;5;100–300 Mbps
11197;14077060;226,5;8;100–300 Mbps
11198;14077070;226,5;7;100–300 Mbps
11199;14077080;226,5;6;100–300 Mbps
11200;14084010;0;1;0–10 Mbps
11201;14084010;1;4;0–10 Mbps
11202;14084010;2;2;0–10 Mbps
11203;14084010;5;2;0–10 Mbps
11204;14084010;6;663;0–10 Mbps
11205;14084010;10;791;10–30 Mbps
11206;14084010;12;596;10–30 Mbps
11207;14084010;15;222;10–30 Mbps
11208;14084010;25;1;10–30 Mbps
11209;14084010;30;174;30–50 Mbps
11210;14084010;40;23;30–50 Mbps
11211;14084010;50;132;50–100 Mbps
11212;14084010;100;140;100–300 Mbps
11213;14084010;1000;1;>1000 Mbps
11214;14084010;226,5;33;100–300 Mbps
11215;14084030;0;701;0–10 Mbps
11216;14084030;1;14;0–10 Mbps
11217;14084030;3;342;0–10 Mbps
11218;14084030;4;498;0–10 Mbps
11219;14084030;5;254;0–10 Mbps
11220;14084030;6;114;0–10 Mbps
11221;14084030;10;206;10–30 Mbps
11222;14084030;15;44;10–30 Mbps
11223;14084030;20;8;10–30 Mbps
11224;14084030;30;1;30–50 Mbps
11225;14084030;50;282;50–100 Mbps
11226;14084030;100;3;100–300 Mbps
11227;14084030;300;3;300–1000 Mbps
11228;14084030;500;18;300–1000 Mbps
11229;14084030;226,5;88;100–300 Mbps
11230;14084020;2;78;0–10 Mbps
11231;14084020;4;314;0–10 Mbps
11232;14084020;0,5;1;0–10 Mbps
11233;14084020;6;38;0–10 Mbps
11234;14084020;10;19;10–30 Mbps
11235;14084020;20;1;10–30 Mbps
11236;14084020;40;1;30–50 Mbps
11237;14084020;100;1;100–300 Mbps
11238;14084020;226,5;11;100–300 Mbps
11239;14084040;226,5;5;100–300 Mbps
11240;14084050;2;410;0–10 Mbps
11241;14084050;226,5;13;100–300 Mbps
11242;14084060;10;28;10–30 Mbps
11243;14084060;15;1;10–30 Mbps
11244;14084060;226,5;10;100–300 Mbps
11245;14084070;2;60;0–10 Mbps
11246;14084070;4;33;0–10 Mbps
11247;14084070;6;16;0–10 Mbps
11248;14084070;10;23;10–30 Mbps
11249;14084070;226,5;4;100–300 Mbps
11250;14084080;226,5;7;100–300 Mbps
11251;14084090;0;2;0–10 Mbps
11252;14084090;0,5;1;0–10 Mbps
11253;14084090;6;1;0–10 Mbps
11254;14084090;20;1;10–30 Mbps
11255;14084090;226,5;8;100–300 Mbps
11256;14084100;226,5;19;100–300 Mbps
11257;14091010;226,5;10;100–300 Mbps
11258;14091020;1;5;0–10 Mbps
11259;14091020;3;82;0–10 Mbps
11260;14091020;4;4;0–10 Mbps
11261;14091020;5;13;0–10 Mbps
11262;14091020;6;193;0–10 Mbps
11263;14091020;7;19;0–10 Mbps
11264;14091020;8;8;0–10 Mbps
11265;14091020;9;4;0–10 Mbps
11266;14091020;10;103;10–30 Mbps
11267;14091020;11;8;10–30 Mbps
11268;14091020;15;11;10–30 Mbps
11269;14091020;20;28;10–30 Mbps
11270;14091020;30;1;30–50 Mbps
11271;14091020;226,5;84;100–300 Mbps
11272;14091030;1;1;0–10 Mbps
11273;14091030;3;86;0–10 Mbps
11274;14091030;4;2;0–10 Mbps
11275;14091030;5;4;0–10 Mbps
11276;14091030;6;103;0–10 Mbps
11277;14091030;7;6;0–10 Mbps
11278;14091030;8;1;0–10 Mbps
11279;14091030;9;2;0–10 Mbps
11280;14091030;10;1;10–30 Mbps
11281;14091030;11;1;10–30 Mbps
11282;14091030;226,5;30;100–300 Mbps
11283;14091040;0;91;0–10 Mbps
11284;14091040;1;4;0–10 Mbps
11285;14091040;3;125;0–10 Mbps
11286;14091040;6;548;0–10 Mbps
11287;14091040;10;188;10–30 Mbps
11288;14091040;15;10;10–30 Mbps
11289;14091040;20;1;10–30 Mbps
11290;14091040;226,5;243;100–300 Mbps
11291;14091050;0;4;0–10 Mbps
11292;14091050;1;6;0–10 Mbps
11293;14091050;3;20;0–10 Mbps
11294;14091050;6;18;0–10 Mbps
11295;14091050;10;9;10–30 Mbps
11296;14091050;226,5;105;100–300 Mbps
11297;14091060;0;13;0–10 Mbps
11298;14091060;3;57;0–10 Mbps
11299;14091060;6;30;0–10 Mbps
11300;14091060;10;2;10–30 Mbps
11301;14091060;226,5;24;100–300 Mbps
11302;14091070;0;1;0–10 Mbps
11303;14091070;1;11;0–10 Mbps
11304;14091070;2;1;0–10 Mbps
11305;14091070;3;104;0–10 Mbps
11306;14091070;6;260;0–10 Mbps
11307;14091070;10;298;10–30 Mbps
11308;14091070;15;107;10–30 Mbps
11309;14091070;20;3;10–30 Mbps
11310;14091070;50;475;50–100 Mbps
11311;14091070;100;3;100–300 Mbps
11312;14091070;300;2;300–1000 Mbps
11313;14091070;500;42;300–1000 Mbps
11314;14091070;1000;33;>1000 Mbps
11315;14091070;226,5;79;100–300 Mbps
11316;14091080;1;1;0–10 Mbps
11317;14091080;3;6;0–10 Mbps
11318;14091080;5;4;0–10 Mbps
11319;14091080;6;26;0–10 Mbps
11320;14091080;7;1;0–10 Mbps
11321;14091080;11;2;10–30 Mbps
11322;14091080;226,5;26;100–300 Mbps
11323;14091090;1;3;0–10 Mbps
11324;14091090;3;64;0–10 Mbps
11325;14091090;4;7;0–10 Mbps
11326;14091090;5;16;0–10 Mbps
11327;14091090;6;110;0–10 Mbps
11328;14091090;7;4;0–10 Mbps
11329;14091090;8;3;0–10 Mbps
11330;14091090;9;6;0–10 Mbps
11331;14091090;10;2;10–30 Mbps
11332;14091090;11;1;10–30 Mbps
11333;14091090;226,5;84;100–300 Mbps
11334;14091100;0;4;0–10 Mbps
11335;14091100;1;2;0–10 Mbps
11336;14091100;3;43;0–10 Mbps
11337;14091100;6;17;0–10 Mbps
11338;14091100;10;6;10–30 Mbps
11339;14091100;50;117;50–100 Mbps
11340;14091100;100;1;100–300 Mbps
11341;14091100;300;955;300–1000 Mbps
11342;14091100;500;27;300–1000 Mbps
11343;14091100;1000;14;>1000 Mbps
11344;14091100;226,5;23;100–300 Mbps
11345;14091110;0;8;0–10 Mbps
11346;14091110;1;5;0–10 Mbps
11347;14091110;3;64;0–10 Mbps
11348;14091110;6;160;0–10 Mbps
11349;14091110;10;61;10–30 Mbps
11350;14091110;15;2;10–30 Mbps
11351;14091110;20;4;10–30 Mbps
11352;14091110;226,5;138;100–300 Mbps
11353;14091120;1;8;0–10 Mbps
11354;14091120;3;45;0–10 Mbps
11355;14091120;6;125;0–10 Mbps
11356;14091120;10;311;10–30 Mbps
11357;14091120;15;106;10–30 Mbps
11358;14091120;20;42;10–30 Mbps
11359;14091120;30;5;30–50 Mbps
11360;14091120;50;425;50–100 Mbps
11361;14091120;100;3;100–300 Mbps
11362;14091120;300;2;300–1000 Mbps
11363;14091120;500;53;300–1000 Mbps
11364;14091120;1000;49;>1000 Mbps
11365;14091120;226,5;68;100–300 Mbps
11366;14091130;3;3;0–10 Mbps
11367;14091130;4;1;0–10 Mbps
11368;14091130;226,5;24;100–300 Mbps
11369;14091140;0;3;0–10 Mbps
11370;14091140;3;21;0–10 Mbps
11371;14091140;6;29;0–10 Mbps
11372;14091140;7;206;0–10 Mbps
11373;14091140;226,5;21;100–300 Mbps
11374;14091150;226,5;8;100–300 Mbps
11375;14091160;1;1;0–10 Mbps
11376;14091160;3;9;0–10 Mbps
11377;14091160;4;2;0–10 Mbps
11378;14091160;5;4;0–10 Mbps
11379;14091160;6;24;0–10 Mbps
11380;14091160;7;3;0–10 Mbps
11381;14091160;8;2;0–10 Mbps
11382;14091160;10;3;10–30 Mbps
11383;14091160;11;1;10–30 Mbps
11384;14091160;50;9;50–100 Mbps
11385;14091160;100;79;100–300 Mbps
11386;14091160;300;77;300–1000 Mbps
11387;14091160;500;0;300–1000 Mbps
11388;14091160;226,5;22;100–300 Mbps
11389;14091170;226,5;12;100–300 Mbps
11390;14091180;1;2;0–10 Mbps
11391;14091180;3;30;0–10 Mbps
11392;14091180;4;1;0–10 Mbps
11393;14091180;5;1;0–10 Mbps
11394;14091180;6;63;0–10 Mbps
11395;14091180;7;2;0–10 Mbps
11396;14091180;8;5;0–10 Mbps
11397;14091180;9;2;0–10 Mbps
11398;14091180;10;4;10–30 Mbps
11399;14091180;11;2;10–30 Mbps
11400;14091180;50;149;50–100 Mbps
11401;14091180;100;785;100–300 Mbps
11402;14091180;300;773;300–1000 Mbps
11403;14091180;500;35;300–1000 Mbps
11404;14091180;1000;5;>1000 Mbps
11405;14091180;226,5;53;100–300 Mbps
11406;14091190;0;4;0–10 Mbps
11407;14091190;3;21;0–10 Mbps
11408;14091190;6;22;0–10 Mbps
11409;14091190;10;24;10–30 Mbps
11410;14091190;15;2;10–30 Mbps
11411;14091190;226,5;18;100–300 Mbps
11412;14091200;1;6;0–10 Mbps
11413;14091200;3;40;0–10 Mbps
11414;14091200;4;8;0–10 Mbps
11415;14091200;5;5;0–10 Mbps
11416;14091200;6;136;0–10 Mbps
11417;14091200;7;15;0–10 Mbps
11418;14091200;8;9;0–10 Mbps
11419;14091200;9;2;0–10 Mbps
11420;14091200;10;11;10–30 Mbps
11421;14091200;11;1;10–30 Mbps
11422;14091200;226,5;128;100–300 Mbps
11423;14091060;226,5;69;100–300 Mbps
11424;14091210;0;3;0–10 Mbps
11425;14091210;1;14;0–10 Mbps
11426;14091210;3;74;0–10 Mbps
11427;14091210;6;186;0–10 Mbps
11428;14091210;10;469;10–30 Mbps
11429;14091210;15;40;10–30 Mbps
11430;14091210;20;2;10–30 Mbps
11431;14091210;226,5;40;100–300 Mbps
11432;14091220;3;2;0–10 Mbps
11433;14091220;6;9;0–10 Mbps
11434;14091220;7;2;0–10 Mbps
11435;14091220;11;2;10–30 Mbps
11436;14091220;226,5;9;100–300 Mbps
11437;14091230;0;225;0–10 Mbps
11438;14091230;3;106;0–10 Mbps
11439;14091230;4;7;0–10 Mbps
11440;14091230;5;12;0–10 Mbps
11441;14091230;6;185;0–10 Mbps
11442;14091230;7;28;0–10 Mbps
11443;14091230;8;10;0–10 Mbps
11444;14091230;9;9;0–10 Mbps
11445;14091230;10;13;10–30 Mbps
11446;14091230;11;3;10–30 Mbps
11447;14091230;226,5;168;100–300 Mbps
11448;14091240;1;8;0–10 Mbps
11449;14091240;3;64;0–10 Mbps
11450;14091240;6;68;0–10 Mbps
11451;14091240;10;98;10–30 Mbps
11452;14091240;15;5;10–30 Mbps
11453;14091240;50;132;50–100 Mbps
11454;14091240;100;1;100–300 Mbps
11455;14091240;300;652;300–1000 Mbps
11456;14091240;500;7;300–1000 Mbps
11457;14091240;1000;4;>1000 Mbps
11458;14091240;226,5;78;100–300 Mbps
11459;14091250;1;114;0–10 Mbps
11460;14091250;2;1;0–10 Mbps
11461;14091250;3;330;0–10 Mbps
11462;14091250;4;15;0–10 Mbps
11463;14091250;5;30;0–10 Mbps
11464;14091250;6;619;0–10 Mbps
11465;14091250;7;26;0–10 Mbps
11466;14091250;8;17;0–10 Mbps
11467;14091250;9;3;0–10 Mbps
11468;14091250;10;447;10–30 Mbps
11469;14091250;11;5;10–30 Mbps
11470;14091250;15;151;10–30 Mbps
11471;14091250;20;117;10–30 Mbps
11472;14091250;25;2;10–30 Mbps
11473;14091250;30;11;30–50 Mbps
11474;14091250;3,5;3;0–10 Mbps
11475;14091250;50;1;50–100 Mbps
11476;14091250;0,51;2;0–10 Mbps
11477;14091250;0,75;1;0–10 Mbps
11478;14091250;100;11;100–300 Mbps
11479;14091250;300;12;300–1000 Mbps
11480;14091250;500;539;300–1000 Mbps
11481;14091250;1000;279;>1000 Mbps
11482;14091250;226,5;98;100–300 Mbps
11483;14091260;226,5;21;100–300 Mbps
11484;14091270;0;1;0–10 Mbps
11485;14091270;1;1;0–10 Mbps
11486;14091270;2;6;0–10 Mbps
11487;14091270;3;350;0–10 Mbps
11488;14091270;6;62;0–10 Mbps
11489;14091270;10;4;10–30 Mbps
11490;14091270;15;26;10–30 Mbps
11491;14091270;20;1;10–30 Mbps
11492;14091270;30;692;30–50 Mbps
11493;14091270;40;6;30–50 Mbps
11494;14091270;60;94;50–100 Mbps
11495;14091270;100;21;100–300 Mbps
11496;14091270;300;1;300–1000 Mbps
11497;14091270;226,5;35;100–300 Mbps
11498;14091280;226,5;52;100–300 Mbps
11499;14091290;1;2;0–10 Mbps
11500;14091290;3;45;0–10 Mbps
11501;14091290;4;10;0–10 Mbps
11502;14091290;5;14;0–10 Mbps
11503;14091290;6;157;0–10 Mbps
11504;14091290;7;17;0–10 Mbps
11505;14091290;8;11;0–10 Mbps
11506;14091290;9;9;0–10 Mbps
11507;14091290;10;12;10–30 Mbps
11508;14091290;11;8;10–30 Mbps
11509;14091290;226,5;152;100–300 Mbps
11510;14091300;1;2;0–10 Mbps
11511;14091300;3;34;0–10 Mbps
11512;14091300;4;3;0–10 Mbps
11513;14091300;5;4;0–10 Mbps
11514;14091300;6;87;0–10 Mbps
11515;14091300;7;7;0–10 Mbps
11516;14091300;8;5;0–10 Mbps
11517;14091300;9;1;0–10 Mbps
11518;14091300;10;4;10–30 Mbps
11519;14091300;226,5;12;100–300 Mbps
11520;14091310;226,5;8;100–300 Mbps
11521;14091320;1;1;0–10 Mbps
11522;14091320;3;93;0–10 Mbps
11523;14091320;4;7;0–10 Mbps
11524;14091320;5;8;0–10 Mbps
11525;14091320;6;149;0–10 Mbps
11526;14091320;7;11;0–10 Mbps
11527;14091320;8;9;0–10 Mbps
11528;14091320;9;1;0–10 Mbps
11529;14091320;10;74;10–30 Mbps
11530;14091320;15;2;10–30 Mbps
11531;14091320;20;107;10–30 Mbps
11532;14091320;226,5;180;100–300 Mbps
11533;14098010;3;50;0–10 Mbps
11534;14098010;4;154;0–10 Mbps
11535;14098010;6;56;0–10 Mbps
11536;14098010;8;25;0–10 Mbps
11537;14098010;10;4;10–30 Mbps
11538;14098010;13;7;10–30 Mbps
11539;14098010;226,5;41;100–300 Mbps
11540;14098020;0;56;0–10 Mbps
11541;14098020;10;1;10–30 Mbps
11542;14098020;20;159;10–30 Mbps
11543;14098020;30;4;30–50 Mbps
11544;14098020;40;2;30–50 Mbps
11545;14098020;60;136;50–100 Mbps
11546;14098020;100;254;100–300 Mbps
11547;14098020;200;119;100–300 Mbps
11548;14098020;1000;5;>1000 Mbps
11549;14098020;226,5;27;100–300 Mbps
11550;14098030;1;1;0–10 Mbps
11551;14098030;2;4;0–10 Mbps
11552;14098030;4;1;0–10 Mbps
11553;14098030;0,5;1;0–10 Mbps
11554;14098030;6;248;0–10 Mbps
11555;14098030;10;604;10–30 Mbps
11556;14098030;15;78;10–30 Mbps
11557;14098030;20;125;10–30 Mbps
11558;14098030;30;15;30–50 Mbps
11559;14098030;40;1;30–50 Mbps
11560;14098030;50;2;50–100 Mbps
11561;14098030;1000;1;>1000 Mbps
11562;14098030;226,5;28;100–300 Mbps
11563;14098040;0;160;0–10 Mbps
11564;14098040;226,5;103;100–300 Mbps
11565;14098050;0;29;0–10 Mbps
11566;14098050;2;25;0–10 Mbps
11567;14098050;3;15;0–10 Mbps
11568;14098050;5;17;0–10 Mbps
11569;14098050;6;50;0–10 Mbps
11570;14098050;10;150;10–30 Mbps
11571;14098050;15;17;10–30 Mbps
11572;14098050;20;6;10–30 Mbps
11573;14098050;30;1;30–50 Mbps
11574;14098050;50;164;50–100 Mbps
11575;14098050;100;1;100–300 Mbps
11576;14098050;150;1;100–300 Mbps
11577;14098050;250;1;100–300 Mbps
11578;14098050;500;1;300–1000 Mbps
11579;14098050;1000;1;>1000 Mbps
11580;14098050;226,5;21;100–300 Mbps
11581;14098060;3;50;0–10 Mbps
11582;14098060;0,5;1;0–10 Mbps
11583;14098060;226,5;4;100–300 Mbps
11584;14098070;0,5;1;0–10 Mbps
11585;14098070;100;78;100–300 Mbps
11586;14098070;226,5;21;100–300 Mbps
11587;14098080;0;3;0–10 Mbps
11588;14098080;2;74;0–10 Mbps
11589;14098080;6;2;0–10 Mbps
11590;14098080;10;22;10–30 Mbps
11591;14098080;226,5;14;100–300 Mbps
11592;14098090;0;1;0–10 Mbps
11593;14098090;226,5;31;100–300 Mbps
11594;14098100;0;1;0–10 Mbps
11595;14098100;1;2;0–10 Mbps
11596;14098100;3;2;0–10 Mbps
11597;14098100;6;26;0–10 Mbps
11598;14098100;10;156;10–30 Mbps
11599;14098100;15;14;10–30 Mbps
11600;14098100;1000;1;>1000 Mbps
11601;14098100;226,5;32;100–300 Mbps
11602;14098110;0;2;0–10 Mbps
11603;14098110;2;74;0–10 Mbps
11604;14098110;3;5;0–10 Mbps
11605;14098110;5;9;0–10 Mbps
11606;14098110;6;8;0–10 Mbps
11607;14098110;10;643;10–30 Mbps
11608;14098110;15;18;10–30 Mbps
11609;14098110;20;10;10–30 Mbps
11610;14098110;50;1;50–100 Mbps
11611;14098110;100;1;100–300 Mbps
11612;14098110;226,5;9;100–300 Mbps
11613;14098120;2;38;0–10 Mbps
11614;14098120;4;11;0–10 Mbps
11615;14098120;0,5;2;0–10 Mbps
11616;14098120;6;8;0–10 Mbps
11617;14098120;8;4;0–10 Mbps
11618;14098120;10;3;10–30 Mbps
11619;14098120;13;1;10–30 Mbps
11620;14098120;226,5;21;100–300 Mbps
11621;14098130;226,5;13;100–300 Mbps
11622;14098140;226,5;25;100–300 Mbps
11623;14098150;2;346;0–10 Mbps
11624;14098150;4;26;0–10 Mbps
11625;14098150;6;50;0–10 Mbps
11626;14098150;226,5;19;100–300 Mbps
11627;14098160;0;14;0–10 Mbps
11628;14098160;6;4;0–10 Mbps
11629;14098160;10;14;10–30 Mbps
11630;14098160;226,5;29;100–300 Mbps
11631;14098170;3;1;0–10 Mbps
11632;14098170;6;4;0–10 Mbps
11633;14098170;10;21;10–30 Mbps
11634;14098170;15;11;10–30 Mbps
11635;14098170;30;691;30–50 Mbps
11636;14098170;50;120;50–100 Mbps
11637;14098170;100;351;100–300 Mbps
11638;14098170;300;414;300–1000 Mbps
11639;14098170;500;23;300–1000 Mbps
11640;14098170;1000;4;>1000 Mbps
11641;14098170;226,5;124;100–300 Mbps
11642;14098180;4;9;0–10 Mbps
11643;14098180;6;18;0–10 Mbps
11644;14098180;8;1;0–10 Mbps
11645;14098180;10;9;10–30 Mbps
11646;14098180;226,5;23;100–300 Mbps
11647;14098190;2;25;0–10 Mbps
11648;14098190;6;8;0–10 Mbps
11649;14098190;10;40;10–30 Mbps
11650;14098190;15;4;10–30 Mbps
11651;14098190;226,5;10;100–300 Mbps
11652;14098200;226,5;14;100–300 Mbps
11653;14098210;226,5;5;100–300 Mbps
11654;1000025;0;30;0–10 Mbps
11655;14098220;226,5;8;100–300 Mbps
11656;14098230;0;6;0–10 Mbps
11657;14098230;1;87;0–10 Mbps
11658;14098230;2;1;0–10 Mbps
11659;14098230;3;208;0–10 Mbps
11660;14098230;0,5;3;0–10 Mbps
11661;14098230;5;1;0–10 Mbps
11662;14098230;6;531;0–10 Mbps
11663;14098230;8;2;0–10 Mbps
11664;14098230;10;1;10–30 Mbps
11665;14098230;11;1;10–30 Mbps
11666;14098230;15;491;10–30 Mbps
11667;14098230;20;1;10–30 Mbps
11668;14098230;25;5;10–30 Mbps
11669;14098230;30;59;30–50 Mbps
11670;14098230;33;1;30–50 Mbps
11671;14098230;3,5;1;0–10 Mbps
11672;14098230;50;17;50–100 Mbps
11673;14098230;0,75;1;0–10 Mbps
11674;14098230;100;23;100–300 Mbps
11675;14098230;200;2;100–300 Mbps
11676;14098230;250;1;100–300 Mbps
11677;14098230;300;28;300–1000 Mbps
11678;14098230;350;1;300–1000 Mbps
11679;14098230;450;1;300–1000 Mbps
11680;14098230;500;1;300–1000 Mbps
11681;14098230;550;1;300–1000 Mbps
11682;14098230;600;727;300–1000 Mbps
11683;14098230;1000;238;>1000 Mbps
11684;14098230;226,5;328;100–300 Mbps
11685;14098240;0;1;0–10 Mbps
11686;14098240;1;2;0–10 Mbps
11687;14098240;2;70;0–10 Mbps
11688;14098240;3;25;0–10 Mbps
11689;14098240;4;17;0–10 Mbps
11690;14098240;6;99;0–10 Mbps
11691;14098240;8;34;0–10 Mbps
11692;14098240;10;239;10–30 Mbps
11693;14098240;13;7;10–30 Mbps
11694;14098240;15;11;10–30 Mbps
11695;14098240;20;11;10–30 Mbps
11696;14098240;1000;1;>1000 Mbps
11697;14098240;226,5;24;100–300 Mbps
11698;14098250;0;1;0–10 Mbps
11699;14098250;3;37;0–10 Mbps
11700;14098250;0,5;1;0–10 Mbps
11701;14098250;6;514;0–10 Mbps
11702;14098250;12;286;10–30 Mbps
11703;14098250;20;64;10–30 Mbps
11704;14098250;1000;1;>1000 Mbps
11705;14098250;226,5;19;100–300 Mbps
11706;14098260;1;1;0–10 Mbps
11707;14098260;3;6;0–10 Mbps
11708;14098260;6;16;0–10 Mbps
11709;14098260;10;223;10–30 Mbps
11710;14098260;15;27;10–30 Mbps
11711;14098260;20;2;10–30 Mbps
11712;14098260;226,5;60;100–300 Mbps
11713;14098270;226,5;12;100–300 Mbps
11714;14098280;226,5;24;100–300 Mbps
11715;14098290;0;1;0–10 Mbps
11716;14098290;2;6;0–10 Mbps
11717;14098290;3;4;0–10 Mbps
11718;14098290;0,5;1;0–10 Mbps
11719;14098290;5;7;0–10 Mbps
11720;14098290;6;2;0–10 Mbps
11721;14098290;10;265;10–30 Mbps
11722;14098290;12;1;10–30 Mbps
11723;14098290;15;19;10–30 Mbps
11724;14098290;20;10;10–30 Mbps
11725;14098290;40;1;30–50 Mbps
11726;14098290;50;1;50–100 Mbps
11727;14098290;226,5;158;100–300 Mbps
11728;14098300;0;4;0–10 Mbps
11729;14098300;226,5;9;100–300 Mbps
11730;14098310;226,5;19;100–300 Mbps
11731;14098320;2;5;0–10 Mbps
11732;14098320;3;33;0–10 Mbps
11733;14098320;226,5;32;100–300 Mbps
11734;14105010;226,5;6;100–300 Mbps
11735;14105020;6;11;0–10 Mbps
11736;14105020;226,5;2;100–300 Mbps
11737;14105030;226,5;13;100–300 Mbps
11738;14105040;226,5;6;100–300 Mbps
11739;14105050;226,5;8;100–300 Mbps
11740;14105060;226,5;5;100–300 Mbps
11741;14105070;226,5;1;100–300 Mbps
11742;14105080;226,5;2;100–300 Mbps
11743;14105090;0,5;1;0–10 Mbps
11744;14105090;50;55;50–100 Mbps
11745;14105090;226,5;9;100–300 Mbps
11746;14105100;226,5;4;100–300 Mbps
11747;14105110;0,5;1;0–10 Mbps
11748;14105110;8;1;0–10 Mbps
11749;14105110;9;77;0–10 Mbps
11750;14105110;10;154;10–30 Mbps
11751;14105110;226,5;12;100–300 Mbps
11752;14105120;226,5;6;100–300 Mbps
11753;14105130;4;20;0–10 Mbps
11754;14105130;8;65;0–10 Mbps
11755;14105130;12;15;10–30 Mbps
11756;14105130;226,5;5;100–300 Mbps
11757;14105140;15;40;10–30 Mbps
11758;14105140;226,5;6;100–300 Mbps
11759;14105150;226,5;5;100–300 Mbps
11760;14105160;226,5;5;100–300 Mbps
11761;14105170;226,5;5;100–300 Mbps
11762;14105190;0;1;0–10 Mbps
11763;14105190;2;1;0–10 Mbps
11764;14105190;4;328;0–10 Mbps
11765;14105190;0,5;1;0–10 Mbps
11766;14105190;6;667;0–10 Mbps
