ID_Localidad;ID_Provincia;Partido;Localidad
30084070;Entre Ríos;Paraná;Pueblo Moreno
30084080;Entre Ríos;Paraná;El Palenque
30084090;Entre Ríos;Paraná;El Pingo
30084095;Entre Ríos;Paraná;Crucesitas Séptima Sección
30084095;Entre Ríos;Paraná;El Ramblón
30084100;Entre Ríos;Paraná;Hasenkamp
30084110;Entre Ríos;Paraná;Colonia Merou
30084110;Entre Ríos;Paraná;Hernandarias
30084120;Entre Ríos;Paraná;La Picada
30084130;Entre Ríos;Paraná;Las Tunas
30084140;Entre Ríos;Paraná;María Grande
30084150;Entre Ríos;Paraná;Oro Verde
30084160;Entre Ríos;Paraná;Paraná
30084170;Entre Ríos;Paraná;Pueblo Bellocq (Est. Las Garzas)
30084180;Entre Ríos;Paraná;Pueblo Brugo
30084190;Entre Ríos;Paraná;Pueblo General San Martín
30084200;Entre Ríos;Paraná;San Benito
30084210;Entre Ríos;Paraná;Sauce Montrull
30084220;Entre Ríos;Paraná;Sauce Pinto
30084230;Entre Ríos;Paraná;Seguí
30084250;Entre Ríos;Paraná;Tabossi
30084260;Entre Ríos;Paraná;Tezanos Pintos
30084270;Entre Ríos;Paraná;Viale
30084280;Entre Ríos;Paraná;Villa Fontana
30084290;Entre Ríos;Paraná;Villa Gobernador Luis F. Etchevehere
30084300;Entre Ríos;Paraná;Villa Urquiza
30088010;Entre Ríos;San Salvador;General Campos
30088020;Entre Ríos;San Salvador;San Salvador
30091010;Entre Ríos;Tala;Altamirano Sur
30091020;Entre Ríos;Tala;Durazno
30091030;Entre Ríos;Tala;Estación Arroyo Clé
30091040;Entre Ríos;Tala;Gobernador Echagüe
30091050;Entre Ríos;Tala;Gobernador Mansilla
30091060;Entre Ríos;Tala;Gobernador Solá
30091070;Entre Ríos;Tala;Guardamonte
30091080;Entre Ríos;Tala;Las Guachas
30091090;Entre Ríos;Tala;Maciá
30091100;Entre Ríos;Tala;Rosario del Tala
30098010;Entre Ríos;Uruguay;Basavilbaso
30098020;Entre Ríos;Uruguay;Caseros
30098030;Entre Ríos;Uruguay;Colonia Elía
30098030;Entre Ríos;Uruguay;Estancia San Pedro
30098040;Entre Ríos;Uruguay;Concepción del Uruguay
30098060;Entre Ríos;Uruguay;Herrera
30098070;Entre Ríos;Uruguay;Las Moscas
30098080;Entre Ríos;Uruguay;Líbaros
30098090;Entre Ríos;Uruguay;1º de Mayo
30098100;Entre Ríos;Uruguay;Pronunciamiento
30098110;Entre Ríos;Uruguay;Rocamora
30098120;Entre Ríos;Uruguay;Santa Anita
30098130;Entre Ríos;Uruguay;Villa Mantero
30098140;Entre Ríos;Uruguay;Villa San Justo
30098150;Entre Ríos;Uruguay;Villa San Marcial (Est. Gobernador Urquiza)
30105010;Entre Ríos;Victoria;Antelo
30105040;Entre Ríos;Victoria;Charigüé
30105040;Entre Ríos;Victoria;Laguna del Pescado
30105040;Entre Ríos;Victoria;Molino Doll
30105040;Entre Ríos;Victoria;Rincón de Nogoyá
30105060;Entre Ríos;Victoria;Victoria
30113010;Entre Ríos;Villaguay;Estación Raíces
30113020;Entre Ríos;Villaguay;Ingeniero Miguel Sajaroff
30113020;Entre Ríos;Villaguay;Mojones Norte
30113030;Entre Ríos;Villaguay;Jubileo
30113050;Entre Ríos;Villaguay;Paso de la Laguna
30113060;Entre Ríos;Villaguay;Villa Clara
30113070;Entre Ríos;Villaguay;Villa Domínguez
30113080;Entre Ríos;Villaguay;Villaguay
34007003;Formosa;Bermejo;Fortín Soledad
34007005;Formosa;Bermejo;Guadalcazar
34007007;Formosa;Bermejo;La Rinconada
34007010;Formosa;Bermejo;Laguna Yema
34007015;Formosa;Bermejo;Lamadrid
34007020;Formosa;Bermejo;Los Chiriguanos
34007030;Formosa;Bermejo;Pozo de Maza
34007040;Formosa;Bermejo;Pozo del Mortero
34007050;Formosa;Bermejo;Vaca Perdida
34014010;Formosa;Formosa;Colonia Pastoril
34014020;Formosa;Formosa;Formosa
34014030;Formosa;Formosa;Gran Guardia
34014040;Formosa;Formosa;Mariano Boedo
34014050;Formosa;Formosa;Mojón de Fierro
34014060;Formosa;Formosa;San Hilario
34014070;Formosa;Formosa;Villa del Carmen
34021010;Formosa;Laishi;Banco Payaguá
34021020;Formosa;Laishi;General Lucio Victorio Mansilla
34021030;Formosa;Laishi;Herradura
34021040;Formosa;Laishi;San Francisco de Laishi
34021050;Formosa;Laishi;Tatané
34021060;Formosa;Laishi;Villa Escolar
34028010;Formosa;Matacos;Ingeniero Guillermo N. Juárez
34035010;Formosa;Patiño;Bartolomé de las Casas
34035020;Formosa;Patiño;Colonia Sarmiento
34035030;Formosa;Patiño;Comandante Fontana
34035040;Formosa;Patiño;El Recreo
34035050;Formosa;Patiño;Estanislao del Campo
34035060;Formosa;Patiño;Fortín Cabo 1º Lugones
34035070;Formosa;Patiño;Fortín Sargento 1º Leyes
34035080;Formosa;Patiño;Ibarreta
34035090;Formosa;Patiño;Juan G. Bazán
34035100;Formosa;Patiño;Las Lomitas
34035110;Formosa;Patiño;Posta Cambio Zalazar
34035120;Formosa;Patiño;Pozo del Tigre
34035130;Formosa;Patiño;San Martín I
34035140;Formosa;Patiño;San Martín II
34035150;Formosa;Patiño;Subteniente Perín
34035160;Formosa;Patiño;Villa General Güemes
34035170;Formosa;Patiño;Villa General Manuel Belgrano
34042010;Formosa;Pilagás;Buena Vista
34042020;Formosa;Pilagás;El Espinillo
34042030;Formosa;Pilagás;Laguna Gallo
34042040;Formosa;Pilagás;Misión Tacaagle
34042050;Formosa;Pilagás;Portón Negro
34042060;Formosa;Pilagás;Tres Lagunas
34049010;Formosa;Pilcomayo;Clorinda
34049020;Formosa;Pilcomayo;Laguna Blanca
34049030;Formosa;Pilcomayo;Laguna Naick-Neck
34049040;Formosa;Pilcomayo;Palma Sola
34049050;Formosa;Pilcomayo;Puerto Pilcomayo
34049060;Formosa;Pilcomayo;Riacho He-He
34049070;Formosa;Pilcomayo;Riacho Negro
34049080;Formosa;Pilcomayo;Siete Palmas
34056010;Formosa;Pirané;Colonia Campo Villafañe
34056020;Formosa;Pirané;El Colorado
34056030;Formosa;Pirané;Palo Santo
34056040;Formosa;Pirané;Pirané
34056050;Formosa;Pirané;Villa Kilómetro 213
34063010;Formosa;Ramón Lista;El Potrillo
34063020;Formosa;Ramón Lista;General Mosconi
34063030;Formosa;Ramón Lista;El Quebracho
38007010;Jujuy;Cochinoca;Abdón Castro Tolay
38007020;Jujuy;Cochinoca;Abra Pampa
38007030;Jujuy;Cochinoca;Abralaite
38007035;Jujuy;Cochinoca;Agua de Castilla
38007040;Jujuy;Cochinoca;Casabindo
38007050;Jujuy;Cochinoca;Cochinoca
38007055;Jujuy;Cochinoca;La Redonda
38007060;Jujuy;Cochinoca;Puesto del Marquéz
38007067;Jujuy;Cochinoca;Quera
38007070;Jujuy;Cochinoca;Rinconadillas
38007085;Jujuy;Cochinoca;Santa Ana de la Puna
38007090;Jujuy;Cochinoca;Santuario de Tres Pozos
38007095;Jujuy;Cochinoca;Tambillos
38014010;Jujuy;El Carmen;Aguas Calientes
38014020;Jujuy;El Carmen;Barrio El Milagro
38014030;Jujuy;El Carmen;Barrio La Unión
38014040;Jujuy;El Carmen;El Carmen
38014040;Jujuy;El Carmen;Fleming
38014040;Jujuy;El Carmen;Pila Pardo
38014050;Jujuy;El Carmen;Los Lapachos (Est. Maquinista Verón)
38014055;Jujuy;El Carmen;Loteo San Vicente
38014060;Jujuy;El Carmen;Manantiales
38014070;Jujuy;El Carmen;Monterrico
38014080;Jujuy;El Carmen;Pampa Blanca
38014090;Jujuy;El Carmen;Perico
38014100;Jujuy;El Carmen;Puesto Viejo
38014110;Jujuy;El Carmen;San Isidro
38014120;Jujuy;El Carmen;San Juancito
38021010;Jujuy;Doctor Manuel Belgrano;Guerrero
38021020;Jujuy;Doctor Manuel Belgrano;La Almona
38021030;Jujuy;Doctor Manuel Belgrano;León
38021040;Jujuy;Doctor Manuel Belgrano;Lozano (Ap. Chañi)
38021050;Jujuy;Doctor Manuel Belgrano;Ocloyas
38021050;Jujuy;Doctor Manuel Belgrano;San Pablo De Reyes
38021060;Jujuy;Doctor Manuel Belgrano;San Salvador de Jujuy (Est. Jujuy)
38021065;Jujuy;Doctor Manuel Belgrano;Dr. Manuel Belgrano
38021070;Jujuy;Doctor Manuel Belgrano;Yala
38028003;Jujuy;Humahuaca;Aparzo
38028007;Jujuy;Humahuaca;Cianzo
38028010;Jujuy;Humahuaca;Coctaca
38028020;Jujuy;Humahuaca;El Aguilar
38028030;Jujuy;Humahuaca;Hipólito Yrigoyen (Est. Iturbe)
38028040;Jujuy;Humahuaca;Humahuaca
38028045;Jujuy;Humahuaca;Palca de Varas
38028047;Jujuy;Humahuaca;Rodero
38028050;Jujuy;Humahuaca;Tres Cruces
38028060;Jujuy;Humahuaca;Uquía (Est. Senador Pérez)
38035010;Jujuy;Ledesma;Bananal
38035010;Jujuy;Ledesma;Pueblo Ledesma
38035030;Jujuy;Ledesma;Caimancito
38035040;Jujuy;Ledesma;Calilegua
38035050;Jujuy;Ledesma;Chalicán
38035060;Jujuy;Ledesma;Fraile Pintado
38035080;Jujuy;Ledesma;Libertador General San Martín (Est. Ledesma)
38035110;Jujuy;Ledesma;Yuto
38042010;Jujuy;Palpalá;Carahunco
38042010;Jujuy;Palpalá;Rio Blanco
38042020;Jujuy;Palpalá;Centro Forestal
38042040;Jujuy;Palpalá;Palpalá (Est. Gral. Manuel N. Savio)
38049003;Jujuy;Rinconada;Casa Colorada
38049007;Jujuy;Rinconada;Coyaguaima
38049010;Jujuy;Rinconada;Lagunillas de Farallón
38049020;Jujuy;Rinconada;Liviara
38049025;Jujuy;Rinconada;Loma Blanca
38049030;Jujuy;Rinconada;Nuevo Pirquitas
38049035;Jujuy;Rinconada;Orosmayo
38049040;Jujuy;Rinconada;Rinconada
38056010;Jujuy;San Antonio;El Ceibal
38056017;Jujuy;San Antonio;Los Alisos
38056020;Jujuy;San Antonio;Loteo Navea
38056025;Jujuy;San Antonio;Nuestra Señora del Rosario
38056030;Jujuy;San Antonio;San Antonio
38063010;Jujuy;San Pedro;Arrayanal
38063020;Jujuy;San Pedro;Arroyo Colorado
38063030;Jujuy;San Pedro;Don Emilio
38063040;Jujuy;San Pedro;El Acheral
38063050;Jujuy;San Pedro;El Puesto
38063070;Jujuy;San Pedro;La Esperanza
38063090;Jujuy;San Pedro;La Mendieta
38063100;Jujuy;San Pedro;Miraflores
38063110;Jujuy;San Pedro;Palos Blancos
38063120;Jujuy;San Pedro;Parapetí
38063130;Jujuy;San Pedro;Piedritas
38063140;Jujuy;San Pedro;Rodeito
38063150;Jujuy;San Pedro;Rosario de Río Grande
38063170;Jujuy;San Pedro;San Lucas
38063180;Jujuy;San Pedro;San Pedro (Est. San Pedro de Jujuy)
38063190;Jujuy;San Pedro;Sauzal
38070010;Jujuy;SANTA BARBARA;El Fuerte
38070020;Jujuy;SANTA BARBARA;El Piquete
38070030;Jujuy;SANTA BARBARA;El Talar
38070040;Jujuy;SANTA BARBARA;Palma Sola
38070050;Jujuy;SANTA BARBARA;Puente Lavayén
38070060;Jujuy;SANTA BARBARA;Santa Clara
38070070;Jujuy;SANTA BARBARA;Vinalito
38077010;Jujuy;Santa Catalina;Casira
38077020;Jujuy;Santa Catalina;Ciénega
38077030;Jujuy;Santa Catalina;Cieneguillas
38077040;Jujuy;Santa Catalina;Cusi Cusi
38077045;Jujuy;Santa Catalina;El Angosto
38077050;Jujuy;Santa Catalina;La Ciénega
38077060;Jujuy;Santa Catalina;Misarrumi
38077070;Jujuy;Santa Catalina;Oratorio
38077080;Jujuy;Santa Catalina;Paicone
38077090;Jujuy;Santa Catalina;San Juan de Oros
38077100;Jujuy;Santa Catalina;Santa Catalina
38084010;Jujuy;Susques;Catua
38084020;Jujuy;Susques;Coranzuli
38084030;Jujuy;Susques;El Toro
38084040;Jujuy;Susques;Huáncar
38084045;Jujuy;Susques;Jama
38084050;Jujuy;Susques;Mina Providencia
38084055;Jujuy;Susques;Olacapato
38084060;Jujuy;Susques;Olaroz Chico
38084070;Jujuy;Susques;Pastos Chicos
38084080;Jujuy;Susques;Puesto Sey
38084090;Jujuy;Susques;San Juan de Quillaqués
38084100;Jujuy;Susques;Susques
38094010;Jujuy;Tilcara;Colonia San José
38094020;Jujuy;Tilcara;Huacalera
38094030;Jujuy;Tilcara;Juella
38094040;Jujuy;Tilcara;Maimará
38094050;Jujuy;Tilcara;Tilcara
38098010;Jujuy;Tumbaya;Bárcena
38098020;Jujuy;Tumbaya;El Moreno
38098025;Jujuy;Tumbaya;Puerta de Colorados
38098030;Jujuy;Tumbaya;Purmamarca
38098040;Jujuy;Tumbaya;Tumbaya
38098050;Jujuy;Tumbaya;Volcán
38105010;Jujuy;Valle Grande;Caspalá
38105020;Jujuy;Valle Grande;Pampichuela
38105030;Jujuy;Valle Grande;San Francisco
38105040;Jujuy;Valle Grande;Santa Ana
38105050;Jujuy;Valle Grande;Valle Colorado
38105060;Jujuy;Valle Grande;Valle Grande
38112010;Jujuy;Yavi;Barrios
38112020;Jujuy;Yavi;Cangrejillos
38112030;Jujuy;Yavi;El Cóndor
38112040;Jujuy;Yavi;La Intermedia
38112050;Jujuy;Yavi;La Quiaca
38112070;Jujuy;Yavi;Pumahuasi
38112080;Jujuy;Yavi;Yavi
38112090;Jujuy;Yavi;Yavi Chico
42007010;La Pampa;Atreucó;Doblas
42007020;La Pampa;Atreucó;Macachín
42007030;La Pampa;Atreucó;Miguel Riglos
42007040;La Pampa;Atreucó;Rolón
42007050;La Pampa;Atreucó;Tomas M. Anchorena
42014010;La Pampa;Caleu Caleu;Anzoategui
42014020;La Pampa;Caleu Caleu;La Adela
42021010;La Pampa;Capital;Anguil
42021020;La Pampa;Capital;Santa Rosa
42028010;La Pampa;Catriló;Catriló
42028020;La Pampa;Catriló;La Gloria
42028030;La Pampa;Catriló;Lonquimay
42028040;La Pampa;Catriló;Uriburu
42035010;La Pampa;Conhelo;Conhelo
42035020;La Pampa;Conhelo;Eduardo Castex
42035030;La Pampa;Conhelo;Mauricio Mayer
42035040;La Pampa;Conhelo;Monte Nievas
42035050;La Pampa;Conhelo;Rucanelo
42035060;La Pampa;Conhelo;Winifreda
42042010;La Pampa;Curacó;Gobernador Duval
42042020;La Pampa;Curacó;Puelches
42049010;La Pampa;Chalileo;Santa Isabel
42056010;La Pampa;Chapaleufú;Bernardo Larroude
42056020;La Pampa;Chapaleufú;Ceballos
42056030;La Pampa;Chapaleufú;Coronel Hilario Lagos (Est. Aguas Buenas)
42056040;La Pampa;Chapaleufú;Intendente Alvear
42056050;La Pampa;Chapaleufú;Sarah
42056060;La Pampa;Chapaleufú;Vértiz
42063010;La Pampa;Chical Co;Algarrobo del Águila
42063020;La Pampa;Chical Co;La Humada
42070010;La Pampa;Guatraché;Alpachiri
42070020;La Pampa;Guatraché;General Manuel J. Campos
42070030;La Pampa;Guatraché;Guatraché
42070040;La Pampa;Guatraché;Perú
42070050;La Pampa;Guatraché;Santa Teresa
42077010;La Pampa;Hucal;Abramo
42077020;La Pampa;Hucal;Bernasconi
42077030;La Pampa;Hucal;General San Martín (Est. Villa Alba)
42077040;La Pampa;Hucal;Hucal
42077050;La Pampa;Hucal;Jacinto Arauz
42084010;La Pampa;Lihuel Calel;Cuchillo Co
42091010;La Pampa;Limay Mahuida;La Reforma
42091020;La Pampa;Limay Mahuida;Limay Mahuida
42098010;La Pampa;Loventué;Carro Quemado
42098020;La Pampa;Loventué;Loventué
42098030;La Pampa;Loventué;Luan Toro
42098040;La Pampa;Loventué;Telén
42098050;La Pampa;Loventué;Victorica
42105010;La Pampa;Maracó;Agustoni
42105020;La Pampa;Maracó;Dorila
42105030;La Pampa;Maracó;General Pico
42105040;La Pampa;Maracó;Speluzzi
42105050;La Pampa;Maracó;Trebolares
42112005;La Pampa;Puelén;Casa de Piedra
42112010;La Pampa;Puelén;Puelén
42112020;La Pampa;Puelén;25 de Mayo
42119010;La Pampa;Quemú Quemú;Colonia Barón
42119030;La Pampa;Quemú Quemú;Miguel Cané
42119040;La Pampa;Quemú Quemú;Quemú Quemú
42119050;La Pampa;Quemú Quemú;Relmo
42119060;La Pampa;Quemú Quemú;Villa Mirasol
42126010;La Pampa;Rancul;Caleufú
42126020;La Pampa;Rancul;Ingeniero Foster
42126030;La Pampa;Rancul;La Maruja
42126040;La Pampa;Rancul;Parera
42126050;La Pampa;Rancul;Pichi Huinca
42126060;La Pampa;Rancul;Quetrequén
42126070;La Pampa;Rancul;Rancul
42133010;La Pampa;Realicó;Adolfo Van Praet
42133020;La Pampa;Realicó;Alta Italia
42133030;La Pampa;Realicó;Damián Maisonave (Est. Simson)
42133040;La Pampa;Realicó;Embajador Martini
42133050;La Pampa;Realicó;Falucho
42133060;La Pampa;Realicó;Ingeniero Luiggi
42133070;La Pampa;Realicó;Ojeda
42133080;La Pampa;Realicó;Realicó
42140005;La Pampa;Toay;Cachirulo
42140010;La Pampa;Toay;Naicó
42140020;La Pampa;Toay;Toay
42147010;La Pampa;Trenel;Arata
42147020;La Pampa;Trenel;Metileo
42147030;La Pampa;Trenel;Trenel
42154010;La Pampa;Utracán;Ataliva Roca
42154020;La Pampa;Utracán;Chacharramendi
42154030;La Pampa;Utracán;Colonia Santa María
42154040;La Pampa;Utracán;General Acha
42154050;La Pampa;Utracán;Quehué
42154060;La Pampa;Utracán;Unanué
46007010;La Rioja;Arauco;Aimogasta
46007020;La Rioja;Arauco;Arauco
46007040;La Rioja;Arauco;Estación Mazán
46007040;La Rioja;Arauco;Machigasta
46007040;La Rioja;Arauco;San Antonio
46007045;La Rioja;Arauco;Termas de Santa Teresita
46007050;La Rioja;Arauco;Villa Mazán
46014010;La Rioja;Capital;La Rioja
46021010;La Rioja;Castro Barros;Aminga
46021020;La Rioja;Castro Barros;Anillaco
46021030;La Rioja;Castro Barros;Anjullón
46021040;La Rioja;Castro Barros;Chuquis
46021050;La Rioja;Castro Barros;Los Molinos
46021060;La Rioja;Castro Barros;Pinchas
46021070;La Rioja;Castro Barros;San Pedro
46021080;La Rioja;Castro Barros;Santa Vera Cruz
46028010;La Rioja;Coronel Felipe Varela;Aicuña
46028010;La Rioja;Coronel Felipe Varela;Santa Clara
46028020;La Rioja;Coronel Felipe Varela;Guandacol
46028030;La Rioja;Coronel Felipe Varela;Los Palacios
46028040;La Rioja;Coronel Felipe Varela;Pagancillo
46028050;La Rioja;Coronel Felipe Varela;Villa Unión
46035010;La Rioja;Chamical;Chamical
46035020;La Rioja;Chamical;Polco
46042010;La Rioja;Chilecito;Chilecito
46042020;La Rioja;Chilecito;Colonia Anguinán
46042030;La Rioja;Chilecito;Anguinan
46042030;La Rioja;Chilecito;La Puntilla
46042030;La Rioja;Chilecito;Los Sarmientos
46042030;La Rioja;Chilecito;San Miguel
46042040;La Rioja;Chilecito;Colonia Malligasta
46042050;La Rioja;Chilecito;Colonia Vichigasta
46042060;La Rioja;Chilecito;Guanchín
46042070;La Rioja;Chilecito;Malligasta
46042090;La Rioja;Chilecito;Nonogasta
46042100;La Rioja;Chilecito;San Nicolás
46042110;La Rioja;Chilecito;Santa Florentina
46042120;La Rioja;Chilecito;Sañogasta
46042130;La Rioja;Chilecito;Tilimuqui
46042140;La Rioja;Chilecito;Vichigasta
46049020;La Rioja;Famatina;Angulos
46049030;La Rioja;Famatina;Antinaco
46049050;La Rioja;Famatina;Campanas
46049060;La Rioja;Famatina;Chañarmuyo
46049070;La Rioja;Famatina;Famatina
46049080;La Rioja;Famatina;La Cuadra
46049090;La Rioja;Famatina;Pituil
46049110;La Rioja;Famatina;Santa Cruz
46056010;La Rioja;General Angel V. Peñaloza;Punta de los Llanos
46056020;La Rioja;General Angel V. Peñaloza;Tama
46063010;La Rioja;General Belgrano;Castro Barros
46063020;La Rioja;General Belgrano;Chañar
46063030;La Rioja;General Belgrano;Loma Blanca
46063040;La Rioja;General Belgrano;Olta
46070010;La Rioja;General Juan F. Quiroga;Malanzán
46070020;La Rioja;General Juan F. Quiroga;Nácate
46070030;La Rioja;General Juan F. Quiroga;Portezuelo
46070040;La Rioja;General Juan F. Quiroga;San Antonio
46077010;La Rioja;General Lamadrid;Villa Castelli
46084010;La Rioja;General Ocampo;Ambil
46084020;La Rioja;General Ocampo;Colonia Ortiz de Ocampo
46084030;La Rioja;General Ocampo;Milagro
46084040;La Rioja;General Ocampo;Olpas
46084050;La Rioja;General Ocampo;Santa Rita de Catuna
46091010;La Rioja;General San Martín;Ulapes
46098010;La Rioja;Vinchina;Jagüé
46098020;La Rioja;Vinchina;Villa San José de Vinchina
46105010;La Rioja;Independencia;Amaná
46105020;La Rioja;Independencia;Patquía
46112010;La Rioja;Rosario Vera Peñaloza;Chepes
46112020;La Rioja;Rosario Vera Peñaloza;Desiderio Tello
46119010;La Rioja;San Blas de los Sauces;Alpasinche
46119010;La Rioja;San Blas de los Sauces;Andolucas
46119010;La Rioja;San Blas de los Sauces;Chaupihuasi
46119010;La Rioja;San Blas de Los Sauces;Cuipan
46119010;La Rioja;San Blas de los Sauces;Las Talas
46119010;La Rioja;San Blas de los Sauces;Los Robles
46119010;La Rioja;San Blas de Los Sauces;Salicas
46119010;La Rioja;San Blas de los Sauces;Salicas - San Blas
46119010;La Rioja;San Blas de los Sauces;San Blas
46119010;La Rioja;San Blas de los Sauces;Shaqui
46119010;La Rioja;San Blas de los Sauces;Suriyaco
46119010;La Rioja;San Blas de los Sauces;Tuyubil
46126010;La Rioja;Sanagasta;Villa Sanagasta
50007010;Mendoza;Capital;Mendoza
50014010;Mendoza;General Alvear;Bowen
50014020;Mendoza;General Alvear;Carmensa
50014030;Mendoza;General Alvear;General Alvear
50014040;Mendoza;General Alvear;Los Compartos
50021010;Mendoza;Godoy Cruz;Gobernador Benegas
50021010;Mendoza;Godoy Cruz;Godoy Cruz
50021010;Mendoza;Godoy Cruz;Las Tortugas
50021010;Mendoza;Godoy Cruz;Presidente Sarmiento
50021010;Mendoza;Godoy Cruz;San Francisco Del Monte
50021010;Mendoza;Godoy Cruz;Villa Hipodromo
50021010;Mendoza;Godoy Cruz;Villa Marini
50028010;Mendoza;Guaymallén;Colonia Segovia
50028010;Mendoza;Guaymallén;RODEO DE LA CRUZ
50028020;Mendoza;Guaymallén;Guaymallén
50028020;Mendoza;Guaymallén;KILOMETRO 11 (GUAYMALLEN)
50028030;Mendoza;Guaymallén;Bermejo
50028030;Mendoza;Guaymallén;BUENA NUEVA
50028030;Mendoza;Guaymallén;DORREGO
50028030;Mendoza;Guaymallén;EL SAUCE
50028030;Mendoza;Guaymallén;GENERAL BELGRANO
50028030;Mendoza;Guaymallén;La Primavera
50028030;Mendoza;Guaymallén;PEDRO MOLINA
50028030;Mendoza;Guaymallén;San Jose
50028030;Mendoza;Guaymallén;VILLA NUEVA
50028040;Mendoza;Guaymallén;Los Corralitos
50028050;Mendoza;Guaymallén;Capilla Del Rosario
50028050;Mendoza;Guaymallén;JESUS NAZARENO
50028050;Mendoza;Guaymallén;LAS CAÑAS
50028050;Mendoza;Guaymallén;Puente de Hierro
50028050;Mendoza;Guaymallén;San Francisco Del Monte
50035010;Mendoza;Junín;Ingeniero Giagnoni
50035020;Mendoza;Junín;Junín
50035030;Mendoza;Junín;La Colonia
50035040;Mendoza;Junín;Los Barriales
50035050;Mendoza;Junín;ALTO VERDE
50035050;Mendoza;Junín;Medrano
50035060;Mendoza;Junín;Phillips
50035070;Mendoza;Junín;Rodríguez Peña
50042010;Mendoza;La Paz;Desaguadero
50042020;Mendoza;La Paz;La Paz
50042030;Mendoza;La Paz;Villa Antigua
50049010;Mendoza;Las Heras;Blanco Encalada
50049030;Mendoza;Las Heras;Jocolí
50049040;Mendoza;Las Heras;Capdeville
50049040;Mendoza;Las Heras;El Algarrobal
50049040;Mendoza;Las Heras;El Borbollon
50049040;Mendoza;Las Heras;EL CHALLAO
50049040;Mendoza;Las Heras;EL PLUMERILLO
50049040;Mendoza;Las Heras;EL RESGUARDO
50049040;Mendoza;Las Heras;EL ZAPALLAR
50049040;Mendoza;Las Heras;La Cieneguita
50049040;Mendoza;Las Heras;Las Cuevas
50049040;Mendoza;Las Heras;Panquehua
50049040;Mendoza;Las Heras;Papagayos
50049040;Mendoza;Las Heras;Sierras De Encalada
50049050;Mendoza;Las Heras;Las Heras
50049060;Mendoza;Las Heras;Los Penitentes
50049080;Mendoza;Las Heras;Polvaredas
50049090;Mendoza;Las Heras;Puente del Inca
50049100;Mendoza;Las Heras;Punta de Vacas
50049110;Mendoza;Las Heras;Uspallata
50056010;Mendoza;Lavalle;Barrio Alto del Olvido
50056020;Mendoza;Lavalle;Barrio Jocolí II
50056030;Mendoza;Lavalle;Barrio La Palmera
50056040;Mendoza;Lavalle;Barrio La Esperanza
50056040;Mendoza;Lavalle;Barrio La Pega
50056050;Mendoza;Lavalle;Barrio Lagunas de Bartoluzzi
50056060;Mendoza;Lavalle;Barrio Los Jarilleros
50056070;Mendoza;Lavalle;Barrio Los Olivos
50056075;Mendoza;Lavalle;Barrio Virgen del Rosario
50056080;Mendoza;Lavalle;Costa de Araujo
50056090;Mendoza;Lavalle;El Paramillo
50056100;Mendoza;Lavalle;El Vergel
50056110;Mendoza;Lavalle;Ingeniero Gustavo André
50056120;Mendoza;Lavalle;Jocolí
50056130;Mendoza;Lavalle;Jocolí Viejo
50056140;Mendoza;Lavalle;Las Violetas
50056150;Mendoza;Lavalle;3 de Mayo
50056160;Mendoza;Lavalle;Villa Tulumaya
50063010;Mendoza;Luján de Cuyo;Agrelo
50063020;Mendoza;Luján de Cuyo;Barrio Perdriel IV
50063030;Mendoza;Luján de Cuyo;Cacheuta
50063040;Mendoza;Luján de Cuyo;Costa Flores
50063050;Mendoza;Luján de Cuyo;El Carmelo
50063050;Mendoza;Luján de Cuyo;El Carrizal
50063050;Mendoza;Luján de Cuyo;Los Manantiales
50063050;Mendoza;Luján de Cuyo;Piedras Blancas
50063050;Mendoza;Luján de Cuyo;Valle Del Sol
50063050;Mendoza;Luján de Cuyo;Villa El Refugio
50063060;Mendoza;Luján de Cuyo;Barrio Adina I Y Ii
50063060;Mendoza;Luján de Cuyo;Carrodilla
50063060;Mendoza;Luján de Cuyo;Chacras De Coria
50063060;Mendoza;Luján de Cuyo;El Salto
50063060;Mendoza;Luján de Cuyo;La Puntilla
50063060;Mendoza;Luján de Cuyo;Mayor Drummond
50063060;Mendoza;Luján de Cuyo;Vistalba
50063070;Mendoza;Luján de Cuyo;Las Compuertas
50063080;Mendoza;Luján de Cuyo;Las Vegas
50063090;Mendoza;Luján de Cuyo;Luján de Cuyo
50063100;Mendoza;Luján de Cuyo;Perdriel
50063110;Mendoza;Luján de Cuyo;Potrerillos
50063120;Mendoza;Luján de Cuyo;Ugarteche
50070010;Mendoza;Maipú;Barrancas
50070020;Mendoza;Maipú;Barrio Jesús de Nazaret
50070030;Mendoza;Maipú;Cruz de Piedra
50070040;Mendoza;Maipú;El Pedregal
50070040;Mendoza;Maipú;GENERAL GUTIERREZ
50070050;Mendoza;Maipú;Fray Luis Beltrán
50070060;Mendoza;Maipú;Maipú
50070070;Mendoza;Maipú;Rodeo del Medio
50070080;Mendoza;Maipú;Russell
50070090;Mendoza;Maipú;COQUIMBITO
50070090;Mendoza;Maipú;Luzuriaga
50070090;Mendoza;Maipú;San Roque
50070100;Mendoza;Maipú;Villa Teresa
50077010;Mendoza;Malargüe;Agua Escondida
50077010;Mendoza;Malargüe;Bardas Blancas
50077030;Mendoza;Malargüe;Las Leñas
50077040;Mendoza;Malargüe;Malargüe
50084010;Mendoza;Rivadavia;Andrade
50084020;Mendoza;Rivadavia;Barrio Cooperativa Los Campamentos
