ID_Acceso_UT;ID_Localidad;ID_Tecnologia;Accesos
8473;70091020;WIRELESS;23
8474;70091030;ADSL;1
8475;70091050;SATELITAL;1
8476;70091060;SATELITAL;3
8477;70091060;WIRELESS;71
8478;70091040;SATELITAL;2
8479;70091070;FIBRA OPTICA;14
8480;70091070;Otros;210
8481;70091070;SATELITAL;7
8482;70091070;WIRELESS;72
8483;70098010;SATELITAL;2
8484;70098010;WIRELESS;88
8485;70098010;SATELITAL;85
8486;70098010;ADSL;8
8487;70098010;CABLEMODEM;996
8488;70098010;DIAL UP;6
8489;70098010;FIBRA OPTICA;4950
8490;70098010;Otros;1
8491;70098010;SATELITAL;27
8492;70098010;WIRELESS;2367
8493;70105010;FIBRA OPTICA;1
8494;70105010;SATELITAL;7
8495;70105020;FIBRA OPTICA;1
8496;70105020;SATELITAL;22
8497;70105030;SATELITAL;2
8498;70105040;SATELITAL;4
8499;70105050;SATELITAL;9
8500;70105060;SATELITAL;3
8501;70105070;FIBRA OPTICA;2
8502;70105070;SATELITAL;5
8503;70105070;WIRELESS;53
8504;70105080;SATELITAL;15
8505;70105090;SATELITAL;2
8506;70105100;FIBRA OPTICA;44
8507;70105100;SATELITAL;9
8508;70105100;WIRELESS;263
8509;70112010;DIAL UP;1
8510;70112010;SATELITAL;16
8511;70112010;WIRELESS;411
8512;70119010;SATELITAL;19
8513;70119010;WIRELESS;30
8514;70119020;SATELITAL;17
8515;70119030;SATELITAL;3
8516;70119040;SATELITAL;6
8517;1000055;Otros;190
8518;70119050;SATELITAL;7
8519;70119060;FIBRA OPTICA;1
8520;70119060;SATELITAL;173
8521;70119060;WIRELESS;260
8522;70133010;SATELITAL;26
8523;70133010;WIRELESS;386
8524;70133010;SATELITAL;5
8525;74007010;SATELITAL;1
8526;74007070;SATELITAL;3
8527;74007010;FIBRA OPTICA;319
8528;74007010;SATELITAL;10
8529;74007010;WIRELESS;729
8530;74007010;SATELITAL;4
8531;74007010;SATELITAL;4
8532;74007070;SATELITAL;2
8533;74007070;SATELITAL;2
8534;74007010;SATELITAL;1
8535;74007010;SATELITAL;2
8536;74007070;SATELITAL;1
8537;74007010;SATELITAL;13
8538;74007010;WIRELESS;221
8539;74007010;SATELITAL;1
8540;74007010;SATELITAL;4
8541;74007050;SATELITAL;2
8542;74007070;SATELITAL;1
8543;74007030;WIRELESS;11
8544;74007010;SATELITAL;1
8545;74007010;WIRELESS;32
8546;74007040;FIBRA OPTICA;1
8547;74007040;SATELITAL;38
8548;74007040;WIRELESS;1100
8549;1000056;SATELITAL;3
8550;74007010;FIBRA OPTICA;1
8551;74007010;SATELITAL;1
8552;74007010;SATELITAL;4
8553;74007050;SATELITAL;36
8554;74007050;WIRELESS;1399
8555;74007010;SATELITAL;13
8556;74007010;WIRELESS;43
8557;74007070;SATELITAL;82
8558;74007070;WIRELESS;1845
8559;74007070;SATELITAL;4
8560;74007070;SATELITAL;2
8561;74007050;SATELITAL;17
8562;74007070;SATELITAL;1
8563;74007010;SATELITAL;7
8564;74007070;SATELITAL;2
8565;74014030;SATELITAL;5
8566;74014030;SATELITAL;2
8567;74014030;SATELITAL;1
8568;74014010;SATELITAL;3
8569;74014010;SATELITAL;3
8570;74014010;SATELITAL;1
8571;74014010;SATELITAL;2
8572;74014030;SATELITAL;12
8573;74014010;FIBRA OPTICA;55
8574;74014010;SATELITAL;10
8575;74014010;WIRELESS;267
8576;74014030;SATELITAL;2
8577;74014010;SATELITAL;14
8578;74014010;WIRELESS;390
8579;74014040;SATELITAL;1
8580;74014020;FIBRA OPTICA;132
8581;74014020;SATELITAL;10
8582;74014020;WIRELESS;621
8583;74014010;SATELITAL;4
8584;74014010;SATELITAL;1
8585;74014030;SATELITAL;5
8586;74014040;FIBRA OPTICA;1
8587;74014040;SATELITAL;3
8588;74014040;WIRELESS;18
8589;74014010;SATELITAL;7
8590;74014010;SATELITAL;5
8591;74014030;FIBRA OPTICA;157
8592;74014030;SATELITAL;24
8593;74014030;WIRELESS;697
8594;74014040;FIBRA OPTICA;23
8595;74014040;SATELITAL;2
8596;74014040;WIRELESS;177
8597;74028030;SATELITAL;23
8598;74028010;SATELITAL;31
8599;74028010;WIRELESS;1879
8600;74028020;FIBRA OPTICA;171
8601;74028020;SATELITAL;113
8602;74028020;WIRELESS;1034
8603;74028080;SATELITAL;1
8604;74028030;SATELITAL;2
8605;74028080;SATELITAL;3
8606;74028020;SATELITAL;3
8607;74028020;SATELITAL;1
8608;74028030;SATELITAL;20
8609;74028030;WIRELESS;1141
8610;74028040;SATELITAL;7
8611;74028040;WIRELESS;55
8612;74028050;SATELITAL;11
8613;74028050;WIRELESS;143
8614;74028020;SATELITAL;3
8615;74028020;SATELITAL;2
8616;74028060;SATELITAL;5
8617;74028060;WIRELESS;108
8618;74028030;SATELITAL;1
8619;74028070;SATELITAL;40
8620;74028070;WIRELESS;1662
8621;74028080;FIBRA OPTICA;97
8622;74028080;SATELITAL;8
8623;74028080;WIRELESS;381
8624;74028090;FIBRA OPTICA;100
8625;74028090;SATELITAL;21
8626;74028090;WIRELESS;521
8627;74021030;SATELITAL;1
8628;74021010;FIBRA OPTICA;6
8629;74021010;SATELITAL;13
8630;74021010;WIRELESS;234
8631;74021030;SATELITAL;2
8632;74021030;SATELITAL;1
8633;74021060;SATELITAL;26
8634;74021060;WIRELESS;69
8635;74021010;SATELITAL;6
8636;74021020;FIBRA OPTICA;382
8637;74021020;SATELITAL;81
8638;74021020;WIRELESS;1414
8639;74021025;SATELITAL;18
8640;74021030;FIBRA OPTICA;148
8641;74021030;SATELITAL;15
8642;74021030;WIRELESS;355
8643;74021030;SATELITAL;3
8644;74021040;SATELITAL;3
8645;74021040;WIRELESS;58
8646;74021050;FIBRA OPTICA;20
8647;74021050;SATELITAL;40
8648;74021050;WIRELESS;401
8649;74021010;SATELITAL;2
8650;74021030;SATELITAL;9
8651;74021030;SATELITAL;2
8652;74021060;ADSL;100
8653;74021060;FIBRA OPTICA;763
8654;74021060;SATELITAL;25
8655;74021060;WIRELESS;1991
8656;74021010;SATELITAL;1
8657;74021030;SATELITAL;1
8658;1000057;SATELITAL;27
8659;74021030;SATELITAL;5
8660;74021030;SATELITAL;2
8661;74021070;SATELITAL;6
8662;74021080;FIBRA OPTICA;1
8663;74021080;SATELITAL;14
8664;74021080;WIRELESS;268
8665;74021090;FIBRA OPTICA;31
8666;74021090;SATELITAL;6
8667;74021090;WIRELESS;104
8668;74021030;SATELITAL;12
8669;74035055;SATELITAL;1
8670;74035040;SATELITAL;15
8671;74035055;SATELITAL;2
8672;74035055;SATELITAL;3
8673;74035055;SATELITAL;3
8674;74035055;SATELITAL;15
8675;74035010;FIBRA OPTICA;11
8676;74035010;SATELITAL;5
8677;74035010;WIRELESS;103
8678;74035020;SATELITAL;8
8679;74035020;WIRELESS;154
8680;74035030;ADSL;5
8681;74035030;DIAL UP;4
8682;74035030;FIBRA OPTICA;433
8683;74035030;SATELITAL;15
8684;74035030;WIRELESS;1676
8685;74035040;SATELITAL;14
8686;74035040;WIRELESS;13
8687;74035055;SATELITAL;12
8688;74035040;FIBRA OPTICA;27
8689;74035040;SATELITAL;14
8690;74035040;WIRELESS;114
8691;74035055;SATELITAL;24
8692;74035055;SATELITAL;1
8693;74035050;SATELITAL;6
8694;74035050;WIRELESS;59
8695;74035055;SATELITAL;20
8696;74035055;SATELITAL;1
8697;74035055;SATELITAL;1
8698;74035060;SATELITAL;6
8699;74035060;WIRELESS;212
8700;74035070;ADSL;232
8701;74035070;CABLEMODEM;18540
8702;74035070;DIAL UP;67
8703;74035070;FIBRA OPTICA;22308
8704;74035070;SATELITAL;100
8705;74035070;WIRELESS;8988
8706;74035080;SATELITAL;26
8707;74035090;WIRELESS;18
8708;74042010;DIAL UP;1
8709;74042010;SATELITAL;33
8710;74042010;WIRELESS;234
8711;74042020;DIAL UP;2
8712;74042020;SATELITAL;41
8713;74042020;WIRELESS;266
8714;74042030;SATELITAL;4
8715;74042030;WIRELESS;113
8716;74042040;SATELITAL;26
8717;74042040;WIRELESS;174
8718;74042050;DIAL UP;1
8719;74042050;SATELITAL;37
8720;74042050;WIRELESS;1117
8721;74042060;SATELITAL;7
8722;74042060;WIRELESS;171
8723;74042070;FIBRA OPTICA;95
8724;74042070;SATELITAL;8
8725;74042070;WIRELESS;200
8726;74042080;SATELITAL;6
8727;74042090;SATELITAL;9
8728;74042100;SATELITAL;29
8729;74042100;WIRELESS;38
8730;74042110;SATELITAL;4
8731;74042110;WIRELESS;30
8732;74042120;SATELITAL;6
8733;74042120;WIRELESS;68
8734;74042130;FIBRA OPTICA;146
8735;74042130;SATELITAL;6
8736;74042130;WIRELESS;490
8737;74042140;SATELITAL;55
8738;74042140;WIRELESS;812
8739;74049050;SATELITAL;2
8740;74049010;ADSL;149
8741;74049010;CABLEMODEM;10
8742;74049010;FIBRA OPTICA;293
8743;74049010;SATELITAL;98
8744;74049010;WIRELESS;939
8745;74049080;SATELITAL;2
8746;74049020;ADSL;13
8747;74049020;CABLEMODEM;14
8748;74049020;FIBRA OPTICA;113
8749;74049020;SATELITAL;82
8750;74049020;WIRELESS;249
8751;74049040;SATELITAL;4
8752;74049030;WIRELESS;83
8753;74049050;SATELITAL;4
8754;74049040;SATELITAL;1
8755;74049040;WIRELESS;218
8756;74049040;SATELITAL;1
8757;74049050;FIBRA OPTICA;117
8758;74049050;SATELITAL;43
8759;74049050;WIRELESS;481
8760;74049060;ADSL;722
8761;74049060;CABLEMODEM;62
8762;74049060;FIBRA OPTICA;3766
8763;74049060;SATELITAL;345
8764;74049060;WIRELESS;4110
8765;74049040;SATELITAL;6
8766;74049070;ADSL;142
8767;74049070;FIBRA OPTICA;825
8768;74049070;SATELITAL;34
8769;74049070;WIRELESS;1767
8770;74049080;SATELITAL;5
8771;74049080;WIRELESS;117
8772;74056010;SATELITAL;4
8773;74056010;WIRELESS;86
8774;74056020;FIBRA OPTICA;1
8775;74056020;WIRELESS;109
8776;74056030;FIBRA OPTICA;120
8777;74056030;SATELITAL;5
8778;74056030;WIRELESS;193
8779;74056040;SATELITAL;4
8780;74056040;WIRELESS;254
8781;74056070;SATELITAL;7
8782;74056050;SATELITAL;6
8783;74056050;WIRELESS;132
8784;74056070;SATELITAL;31
8785;74056070;SATELITAL;4
8786;74056060;SATELITAL;1
8787;74056060;WIRELESS;12
8788;74056070;SATELITAL;21
8789;74056070;SATELITAL;11
8790;74056070;WIRELESS;48
8791;74056070;SATELITAL;3
8792;74056070;SATELITAL;136
8793;74056080;CABLEMODEM;28
8794;74056080;FIBRA OPTICA;376
8795;74056080;SATELITAL;68
8796;74056080;WIRELESS;1160
8797;74056090;SATELITAL;2
8798;74056090;WIRELESS;30
8799;74056100;ADSL;5
8800;74056100;DIAL UP;2
8801;74056100;FIBRA OPTICA;1091
8802;74056100;WIRELESS;2953
8803;74056070;SATELITAL;1
8804;74056105;CABLEMODEM;1306
8805;74056105;FIBRA OPTICA;623
8806;74056105;SATELITAL;116
8807;74056070;SATELITAL;11
8808;74056070;WIRELESS;21
8809;74056070;SATELITAL;122
8810;74056070;SATELITAL;35
8811;74056110;SATELITAL;1
8812;74056120;FIBRA OPTICA;53
8813;74056120;SATELITAL;97
8814;74056120;WIRELESS;3953
8815;74056110;SATELITAL;11
8816;74056130;SATELITAL;2
8817;74056130;WIRELESS;36
8818;74056140;FIBRA OPTICA;93
8819;74056140;SATELITAL;3
8820;74056140;WIRELESS;129
8821;74056150;ADSL;553
8822;74056150;CABLEMODEM;29715
8823;74056150;DIAL UP;63
8824;74056150;FIBRA OPTICA;19957
8825;74056150;SATELITAL;374
8826;74056150;WIRELESS;16801
8827;74056070;SATELITAL;43
8828;74056070;SATELITAL;2
8829;74056140;SATELITAL;25
8830;74056140;WIRELESS;19
8831;74056160;SATELITAL;11
8832;74056160;WIRELESS;99
8833;74063050;SATELITAL;1
8834;74063050;SATELITAL;4
8835;74063050;SATELITAL;8
8836;74063020;SATELITAL;4
8837;74063050;SATELITAL;11
8838;74063050;SATELITAL;5
8839;74063050;WIRELESS;0
8840;74063010;SATELITAL;1
8841;74063020;SATELITAL;3
8842;74063020;WIRELESS;17
8843;74063020;SATELITAL;11
8844;74063020;WIRELESS;56
8845;74063030;SATELITAL;36
8846;74063030;WIRELESS;70
8847;74063040;SATELITAL;14
8848;74063040;WIRELESS;104
8849;74063020;SATELITAL;19
8850;74063010;SATELITAL;16
8851;74063010;WIRELESS;9
8852;74063020;SATELITAL;5
8853;74063050;SATELITAL;1
8854;74063050;FIBRA OPTICA;37
8855;74063050;SATELITAL;4
8856;74063050;WIRELESS;204
8857;74063020;SATELITAL;2
8858;74063060;SATELITAL;20
8859;74063060;WIRELESS;70
8860;74063050;SATELITAL;2
8861;74063020;SATELITAL;2
8862;74063050;SATELITAL;3
8863;74063070;ADSL;1
8864;74063070;DIAL UP;1
8865;74063070;FIBRA OPTICA;82
8866;74063070;SATELITAL;11
8867;74063070;WIRELESS;350
8868;74063050;SATELITAL;5
8869;74063050;SATELITAL;2
8870;74063080;FIBRA OPTICA;19
8871;74063080;SATELITAL;19
8872;74063080;WIRELESS;205
8873;1000058;Otros;70
8874;78007010;ADSL;337
8875;78007010;CABLEMODEM;440
8876;78007010;DIAL UP;2
8877;78007010;FIBRA OPTICA;1508
8878;78007010;Otros;1
8879;78007010;SATELITAL;49
8880;78007010;WIRELESS;372
8881;78007020;ADSL;382
8882;78007020;DIAL UP;3
8883;78007020;FIBRA OPTICA;1310
8884;78007020;Otros;1
8885;78007020;SATELITAL;28
8886;78007020;WIRELESS;140
8887;78014010;FIBRA OPTICA;4390
8888;78014010;Otros;1
8889;78014010;SATELITAL;112
8890;78014010;WIRELESS;460
8891;78014020;SATELITAL;33
8892;78014020;WIRELESS;118
8893;78014030;SATELITAL;14
8894;78014040;SATELITAL;39
8895;78014050;SATELITAL;34
8896;78014060;FIBRA OPTICA;5096
8897;78014060;Otros;1
8898;78014060;SATELITAL;283
8899;78014060;WIRELESS;1168
8900;78014070;FIBRA OPTICA;2168
8901;78014070;Otros;1
8902;78014070;SATELITAL;142
8903;78014070;WIRELESS;1137
8904;78014080;ADSL;1143
8905;78014080;DIAL UP;7
8906;78014080;Otros;1
8907;78014080;SATELITAL;565
8908;78014090;SATELITAL;22
8909;78021060;FIBRA OPTICA;10
8910;78021060;Otros;6
8911;78021060;SATELITAL;189
8912;78021060;WIRELESS;195
8913;78021010;SATELITAL;21
8914;78021020;SATELITAL;31
8915;78021030;SATELITAL;12
8916;78021040;ADSL;1725
8917;78021040;CABLEMODEM;9498
8918;78021040;DIAL UP;158
8919;78021040;FIBRA OPTICA;23386
8920;78021040;Otros;287
8921;78021040;SATELITAL;322
8922;78021040;WIRELESS;7099
8923;78021050;SATELITAL;26
8924;78021070;ADSL;237
8925;78021070;Otros;1
8926;78021070;SATELITAL;286
8927;78028010;ADSL;790
8928;78028010;FIBRA OPTICA;7284
8929;78028010;Otros;1
8930;78028010;SATELITAL;531
8931;78028010;WIRELESS;281
8932;78028020;FIBRA OPTICA;462
8933;78028020;SATELITAL;229
8934;78028020;WIRELESS;2
8935;78028030;FIBRA OPTICA;121
8936;78028030;SATELITAL;29
8937;78028030;WIRELESS;1
8938;78035010;DIAL UP;2
8939;78035010;Otros;1
8940;78035010;SATELITAL;174
8941;78035010;WIRELESS;30
8942;78035020;CABLEMODEM;2600
8943;78035020;DIAL UP;4
8944;78035020;FIBRA OPTICA;652
8945;78035020;Otros;101
8946;78035020;SATELITAL;100
8947;78035020;WIRELESS;13
8948;78042010;ADSL;401
8949;78042010;CABLEMODEM;1110
8950;78042010;DIAL UP;1
8951;78042010;FIBRA OPTICA;3073
8952;78042010;Otros;1
8953;78042010;SATELITAL;85
8954;78042010;WIRELESS;114
8955;78049010;SATELITAL;9
8956;78049020;FIBRA OPTICA;159
8957;78049020;Otros;1
8958;78049020;SATELITAL;48
8959;78049020;WIRELESS;9
8960;78049030;SATELITAL;38
8961;82077020;SATELITAL;3
8962;82077010;SATELITAL;6
8963;82077010;WIRELESS;35
8964;82077020;SATELITAL;20
8965;82077030;SATELITAL;30
8966;82077030;WIRELESS;144
8967;82077020;SATELITAL;3
8968;82077040;ADSL;1
8969;82077040;SATELITAL;5
8970;82077040;WIRELESS;47
8971;82077050;SATELITAL;2
8972;82077050;WIRELESS;17
8973;82077060;SATELITAL;35
8974;82077060;WIRELESS;127
8975;82077065;SATELITAL;22
8976;82077065;WIRELESS;109
8977;82077070;SATELITAL;38
8978;82077070;WIRELESS;96
8979;82077080;ADSL;1328
8980;82077080;CABLEMODEM;6
8981;82077080;SATELITAL;19
8982;82077080;WIRELESS;1752
8983;82077090;SATELITAL;80
8984;82077090;WIRELESS;264
8985;82007010;ADSL;158
8986;82007010;FIBRA OPTICA;178
8987;82007010;SATELITAL;19
8988;82007010;WIRELESS;404
8989;82007020;ADSL;406
8990;82007020;FIBRA OPTICA;225
8991;82007020;WIRELESS;1
8992;82007030;ADSL;83
8993;82007030;FIBRA OPTICA;2463
8994;82007030;SATELITAL;16
8995;82007030;WIRELESS;124
8996;82007040;ADSL;600
8997;82007040;CABLEMODEM;1217
8998;82007040;FIBRA OPTICA;2184
8999;82007040;SATELITAL;27
9000;82007040;WIRELESS;51
9001;82007050;ADSL;585
9002;82007050;FIBRA OPTICA;630
9003;82007050;Otros;168
9004;82007050;SATELITAL;4
9005;82007050;WIRELESS;61
9006;82007060;ADSL;100
9007;82007060;CABLEMODEM;528
9008;82007060;SATELITAL;19
9009;82014010;ADSL;22
9010;82014010;CABLEMODEM;2241
9011;82014010;SATELITAL;12
9012;82014010;WIRELESS;8
9013;82014020;ADSL;31
9014;82014020;CABLEMODEM;868
9015;82014020;SATELITAL;20
9016;82014020;WIRELESS;83
9017;82014030;FIBRA OPTICA;14
9018;82014030;SATELITAL;4
9019;82014030;WIRELESS;346
9020;82014040;ADSL;324
9021;82014040;CABLEMODEM;1573
9022;82014040;SATELITAL;11
9023;82014040;WIRELESS;19
9024;82014050;ADSL;980
9025;82014050;CABLEMODEM;2389
9026;82014050;FIBRA OPTICA;6464
9027;82014050;SATELITAL;89
9028;82014050;WIRELESS;1916
9029;82014060;ADSL;925
9030;82014060;FIBRA OPTICA;620
9031;82014060;SATELITAL;48
9032;82014060;WIRELESS;32
9033;82014070;ADSL;21
9034;82014070;CABLEMODEM;522
9035;82014070;FIBRA OPTICA;862
9036;82014070;SATELITAL;6
9037;82014080;CABLEMODEM;531
9038;82014080;FIBRA OPTICA;1
9039;82014080;SATELITAL;4
9040;82014090;ADSL;9
9041;82014090;CABLEMODEM;507
9042;82014090;SATELITAL;7
9043;82014090;WIRELESS;8
9044;82014100;CABLEMODEM;44
9045;82014100;SATELITAL;6
9046;82014110;SATELITAL;5
9047;82014110;WIRELESS;832
9048;82014130;FIBRA OPTICA;532
9049;82014130;SATELITAL;3
9050;82014120;ADSL;34
9051;82014120;CABLEMODEM;1976
9052;82014120;SATELITAL;12
9053;82014120;WIRELESS;2
9054;82014140;ADSL;49
9055;82014140;CABLEMODEM;1
9056;82014140;SATELITAL;2
9057;82014140;WIRELESS;4
9058;82021010;ADSL;17
9059;82021010;FIBRA OPTICA;712
9060;82021010;WIRELESS;61
9061;82021020;ADSL;248
9062;82021020;FIBRA OPTICA;351
9063;82021020;SATELITAL;7
9064;82021020;WIRELESS;6
9065;82021030;ADSL;4
9066;82021030;CABLEMODEM;10
9067;82021030;FIBRA OPTICA;425
9068;82021030;SATELITAL;1
9069;82021030;WIRELESS;309
9070;82021040;WIRELESS;4
9071;82021050;SATELITAL;3
9072;82021060;ADSL;0
9073;82021060;SATELITAL;2
9074;82021060;WIRELESS;0
9075;82021070;ADSL;13
9076;82021070;CABLEMODEM;316
9077;82021070;FIBRA OPTICA;2
9078;82021070;SATELITAL;6
9079;82021070;WIRELESS;4
9080;82021080;CABLEMODEM;1
9081;82021080;SATELITAL;3
9082;82021080;WIRELESS;5
9083;82021090;ADSL;72
9084;82021090;FIBRA OPTICA;72
9085;82021090;SATELITAL;2
9086;82021090;WIRELESS;47
9087;82021100;SATELITAL;6
9088;82021100;WIRELESS;29
9089;82021110;CABLEMODEM;13
9090;82021110;SATELITAL;3
9091;82021110;WIRELESS;2
9092;82021120;ADSL;31
9093;82021120;FIBRA OPTICA;31
9094;82021120;SATELITAL;1
9095;82021120;WIRELESS;60
9096;82021130;SATELITAL;1
9097;82021130;WIRELESS;49
9098;82021140;SATELITAL;4
9099;82021150;CABLEMODEM;82
9100;82021150;SATELITAL;3
9101;82021160;CABLEMODEM;179
9102;82021160;SATELITAL;1
9103;82021160;WIRELESS;4
9104;82021170;CABLEMODEM;11
9105;82021170;SATELITAL;1
9106;82021170;WIRELESS;3
9107;82021180;ADSL;27
9108;82021180;FIBRA OPTICA;190
9109;82021180;WIRELESS;41
9110;82021190;WIRELESS;4
9111;82021200;FIBRA OPTICA;62
9112;82021200;SATELITAL;2
9113;82021220;ADSL;119
9114;82021220;CABLEMODEM;71
9115;82021220;FIBRA OPTICA;114
9116;82021220;SATELITAL;3
9117;82021220;WIRELESS;163
9118;82021230;ADSL;6
9119;82021230;CABLEMODEM;77
9120;82021230;SATELITAL;2
9121;82021230;WIRELESS;1
9122;82021240;ADSL;125
9123;82021240;CABLEMODEM;342
9124;82021240;FIBRA OPTICA;81
9125;82021240;SATELITAL;5
9126;82021240;WIRELESS;0
9127;82021250;ADSL;486
9128;82021250;FIBRA OPTICA;974
9129;82021250;SATELITAL;11
9130;82021250;WIRELESS;101
9131;82021270;ADSL;25
9132;82021270;CABLEMODEM;283
9133;82021280;CABLEMODEM;51
9134;82021280;SATELITAL;1
9135;82021290;CABLEMODEM;137
9136;82021290;FIBRA OPTICA;1
9137;82021290;SATELITAL;4
9138;82021290;WIRELESS;5
9139;82021300;WIRELESS;11
9140;82021310;ADSL;1521
9141;82021310;CABLEMODEM;22758
9142;82021310;FIBRA OPTICA;5184
9143;82021310;Otros;5
9144;82021310;SATELITAL;75
9145;82021310;WIRELESS;1497
9146;82021320;ADSL;1
9147;82021320;SATELITAL;1
9148;82021320;WIRELESS;327
9149;82021330;CABLEMODEM;10
9150;82021330;SATELITAL;1
9151;82021330;WIRELESS;59
9152;82021350;ADSL;3
9153;82021350;CABLEMODEM;107
9154;82021350;SATELITAL;13
9155;82021350;WIRELESS;218
9156;82021340;ADSL;770
9157;82021340;CABLEMODEM;1431
9158;82021340;SATELITAL;9
9159;82021340;WIRELESS;42
9160;82021360;ADSL;597
9161;82021360;CABLEMODEM;21
9162;82021360;DIAL UP;1
9163;82021360;FIBRA OPTICA;6850
9164;82021360;SATELITAL;12
9165;82021360;WIRELESS;102
9166;82021370;CABLEMODEM;0
9167;82021370;FIBRA OPTICA;387
9168;82021370;SATELITAL;6
9169;82021370;WIRELESS;78
9170;82021380;ADSL;437
9171;82021380;FIBRA OPTICA;493
9172;82021380;SATELITAL;1
9173;82021380;WIRELESS;124
9174;82021390;ADSL;419
9175;82021390;SATELITAL;3
9176;82021410;CABLEMODEM;53
9177;82021410;SATELITAL;3
9178;82021410;WIRELESS;31
9179;82021420;SATELITAL;5
9180;82021420;WIRELESS;8
9181;82021430;CABLEMODEM;53
9182;82021430;SATELITAL;6
9183;82028010;ADSL;144
9184;82028010;CABLEMODEM;1338
9185;82028010;FIBRA OPTICA;477
9186;82028010;SATELITAL;18
9187;82028010;WIRELESS;530
9188;82028020;SATELITAL;6
9189;82028040;CABLEMODEM;27
9190;82028040;FIBRA OPTICA;1048
9191;82028040;SATELITAL;2
9192;82028040;WIRELESS;8
9193;82028060;FIBRA OPTICA;87
9194;82028060;SATELITAL;1
9195;82028070;ADSL;170
9196;82028070;SATELITAL;7
9197;82028090;ADSL;189
9198;82028090;SATELITAL;2
9199;82028090;WIRELESS;4
9200;82028100;FIBRA OPTICA;152
9201;82028100;SATELITAL;6
9202;82028100;WIRELESS;141
9203;82028110;ADSL;350
9204;82028110;FIBRA OPTICA;251
9205;82028110;SATELITAL;4
9206;82028110;WIRELESS;1
9207;82028120;ADSL;256
9208;82028120;FIBRA OPTICA;1
9209;82028120;SATELITAL;3
9210;82028120;WIRELESS;37
9211;82028130;FIBRA OPTICA;140
9212;82028130;SATELITAL;1
9213;82028140;ADSL;109
9214;82028140;CABLEMODEM;52
9215;82028140;FIBRA OPTICA;1
9216;82028140;SATELITAL;2
9217;82028140;WIRELESS;137
9218;82028150;ADSL;37
9219;82028150;SATELITAL;1
9220;82028160;CABLEMODEM;57
9221;82028160;FIBRA OPTICA;525
9222;82028160;SATELITAL;4
9223;82028160;WIRELESS;29
9224;82028170;CABLEMODEM;873
9225;82028170;SATELITAL;2
9226;82028180;SATELITAL;4
9227;82028180;WIRELESS;197
9228;82028190;ADSL;1
9229;82028190;CABLEMODEM;56
9230;82028190;FIBRA OPTICA;621
9231;82028190;SATELITAL;5
9232;82028190;WIRELESS;90
9233;82028200;FIBRA OPTICA;363
9234;82028200;SATELITAL;1
9235;82028200;WIRELESS;102
9236;82028210;FIBRA OPTICA;14
9237;82028210;SATELITAL;2
9238;82028220;SATELITAL;2
9239;82028230;ADSL;614
9240;82028230;CABLEMODEM;2243
9241;82028230;FIBRA OPTICA;5205
9242;82028230;SATELITAL;19
9243;82028230;WIRELESS;392
9244;82035010;SATELITAL;21
9245;82035010;WIRELESS;449
9246;82035020;CABLEMODEM;440
9247;82035020;SATELITAL;81
9248;82035020;WIRELESS;230
9249;82035030;CABLEMODEM;67
9250;82035030;Otros;67
9251;82035030;SATELITAL;6
9252;82035040;FIBRA OPTICA;144
9253;82035040;SATELITAL;32
9254;82035050;ADSL;40
9255;82035050;CABLEMODEM;941
9256;82035050;SATELITAL;20
9257;82042010;SATELITAL;2
9258;82042010;WIRELESS;36
9259;82042020;ADSL;96
9260;82042020;SATELITAL;20
9261;82042020;WIRELESS;302
9262;82042030;ADSL;246
9263;82042030;FIBRA OPTICA;1
9264;82042030;SATELITAL;12
9265;82042040;ADSL;214
9266;82042040;FIBRA OPTICA;53
9267;82042040;SATELITAL;2
9268;82042050;SATELITAL;4
9269;82042050;WIRELESS;101
9270;82042060;CABLEMODEM;1
9271;82042060;SATELITAL;3
9272;82042060;WIRELESS;279
9273;82042070;CABLEMODEM;1
9274;82042070;SATELITAL;4
9275;82042080;CABLEMODEM;1
9276;82042080;SATELITAL;5
9277;82042090;FIBRA OPTICA;15
9278;82042090;SATELITAL;9
9279;82042090;WIRELESS;78
9280;82042100;ADSL;206
9281;82042100;FIBRA OPTICA;65
9282;82042100;SATELITAL;3
9283;82042100;WIRELESS;108
9284;82042110;ADSL;364
9285;82042110;CABLEMODEM;1290
9286;82042110;SATELITAL;32
9287;82042110;WIRELESS;91
9288;82042120;ADSL;29
9289;82042120;CABLEMODEM;1203
9290;82042120;FIBRA OPTICA;3791
9291;82042120;SATELITAL;5
9292;82042120;WIRELESS;2
9293;82042130;FIBRA OPTICA;1493
9294;82042130;SATELITAL;13
9295;82042130;WIRELESS;6
9296;82042150;ADSL;211
9297;82042150;SATELITAL;1
9298;82042140;SATELITAL;6
9299;82042140;WIRELESS;71
9300;82042160;SATELITAL;8
9301;82042170;ADSL;78
9302;82042170;Otros;1
9303;82042170;SATELITAL;33
9304;82042170;WIRELESS;50
9305;82042180;ADSL;4
9306;82042180;CABLEMODEM;1042
9307;82042180;FIBRA OPTICA;738
9308;82042180;Otros;1
9309;82042180;SATELITAL;17
9310;82042180;WIRELESS;30
9311;82042190;SATELITAL;4
9312;82042190;WIRELESS;203
9313;82042200;CABLEMODEM;1
9314;82042200;SATELITAL;4
9315;82042210;FIBRA OPTICA;716
9316;82042210;SATELITAL;14
9317;82042220;ADSL;159
9318;82042220;CABLEMODEM;16
