Registro_ID,Provincia_ID,Año,Trimestre,Provincias,Hogares,Comercial,Gobierno,Otros,Total,TiempoTrim_ID,dif_total,Periodo,porc_hogares,porc_comercial,porc_gobierno,porc_otros
265,1,2022,2,Buenos Aires,2802796,264038,12029,49568,3128431,20222,0,2022Q2,89.5911081305613,8.439949610523614,0.38450584334447524,1.5844364155706165
266,2,2022,2,CABA,1400437,131928,6010,24767,1563142,20222,0,2022Q2,89.59115678549998,8.439924203943082,0.3844820240259682,1.5844369865309742
267,3,2022,2,Catamarca,22473,2117,96,397,25083,20222,0,2022Q2,89.59454610692501,8.439979268827493,0.3827293385958617,1.5827452856516366
268,4,2022,2,Chaco,57950,5459,249,1025,64683,20222,0,2022Q2,89.59077346443424,8.439620920489155,0.38495431566253885,1.5846512994140656
269,5,2022,2,Chubut,48601,4579,209,860,54249,20222,0,2022Q2,89.58874817968994,8.440708584490036,0.38526055779830043,1.5852826780217149
271,6,2022,2,Corrientes,79748,7513,342,1410,89013,20222,0,2022Q2,89.59140799658478,8.440340175030613,0.38421354184220285,1.5840382865424152
270,7,2022,2,Córdoba,443560,41786,1904,7845,495095,20222,0,2022Q2,89.59088659752169,8.439996364334117,0.3845726577727507,1.5845443803714439
272,8,2022,2,Entre Ríos,143480,13517,616,2538,160151,20222,0,2022Q2,89.59044901374328,8.440159599378088,0.384636998832352,1.5847543880462813
273,9,2022,2,Formosa,31523,2970,135,558,35186,20222,0,2022Q2,89.58960950377991,8.44085715909737,0.38367532541351673,1.5858580117092025
274,10,2022,2,Jujuy,31944,3009,137,565,35655,20222,0,2022Q2,89.5919225915019,8.43920908708456,0.38423783480577756,1.5846304866077687
275,11,2022,2,La Pampa,59445,5600,255,1051,66351,20222,0,2022Q2,89.59171677894831,8.439963225874516,0.3843197540353574,1.5840002411418066
276,12,2022,2,La Rioja,22924,2159,98,405,25586,20222,0,2022Q2,89.59587274290628,8.438208395216133,0.3830219651371844,1.582896896740405
277,13,2022,2,Mendoza,145977,13752,627,2582,162938,20222,0,2022Q2,89.590519093152,8.440020130356332,0.38480894573396013,1.5846518307577113
278,14,2022,2,Misiones,68398,6444,294,1210,76346,20222,0,2022Q2,89.58950043224269,8.440520786943653,0.38508893720692633,1.5848898436067378
279,15,2022,2,Neuquén,61543,5798,264,1088,68693,20222,0,2022Q2,89.59137029973942,8.44045244784767,0.3843186350865445,1.5838586173263651
280,16,2022,2,Río Negro,60348,5685,259,1067,67359,20222,0,2022Q2,89.59159132409923,8.439852135572085,0.3845068958862216,1.584049644442465
281,17,2022,2,Salta,77373,7289,332,1368,86362,20222,0,2022Q2,89.59148699659572,8.440054653667122,0.3844283365369028,1.58403001320025
282,18,2022,2,San Juan,47306,4457,203,837,52803,20222,0,2022Q2,89.58960665113725,8.440808287407913,0.3844478533416662,1.5851372081131754
283,19,2022,2,San Luis,24822,2338,107,439,27706,20222,0,2022Q2,89.59070237493684,8.438605356240526,0.38619793546524217,1.5844943333573953
284,20,2022,2,Santa Cruz,20594,1940,88,364,22986,20222,0,2022Q2,89.59366570956234,8.439919951274689,0.3828417297485426,1.5835726094144262
285,21,2022,2,Santa Fe,439437,41397,1886,7772,490492,20222,0,2022Q2,89.5910636666857,8.439893005390505,0.3845118778695677,1.5845314500542311
286,22,2022,2,Santiago del Estero,58153,5478,250,1028,64909,20222,0,2022Q2,89.5915820610393,8.439507618358009,0.3851546010568642,1.5837557195458256
287,23,2022,2,Tierra del Fuego,13289,1252,57,235,14833,20222,0,2022Q2,89.59077732083867,8.440639115485741,0.38427829838872785,1.5843052652868603
288,24,2022,2,Tucumán,145875,13742,626,2580,162823,20222,0,2022Q2,89.59115112729774,8.43983958040326,0.38446656799100865,1.5845427243079908
241,1,2022,3,Buenos Aires,2791694,265040,11756,48270,3116760,20223,0,2022Q3,89.57038719696094,8.503702562917901,0.3771865655360053,1.5487236745851463
242,2,2022,3,CABA,1404441,133336,5914,24284,1567975,20223,0,2022Q3,89.57036942553293,8.503707010634736,0.3771743809690843,1.5487491828632471
243,3,2022,3,Catamarca,22971,2181,97,397,25646,20223,0,2022Q3,89.5695235124386,8.504250175465959,0.37822662403493723,1.5479996880605162
244,4,2022,3,Chaco,58715,5574,247,1015,65551,20223,0,2022Q3,89.57147869597718,8.503302771887537,0.37680584582996446,1.5484126863053196
245,5,2022,3,Chubut,52576,4991,221,909,58697,20223,0,2022Q3,89.57186909041349,8.502989931342317,0.3765098727362557,1.5486311055079476
247,6,2022,3,Corrientes,80594,7651,339,1393,89977,20223,0,2022Q3,89.57177945474955,8.50328417262189,0.3767629505318026,1.548173422096758
246,7,2022,3,Córdoba,436156,41408,1837,7541,486942,20223,0,2022Q3,89.57042111791547,8.503682163378802,0.3772523216317344,1.5486443970739843
248,8,2022,3,Entre Ríos,140805,13368,593,2435,157201,20223,0,2022Q3,89.57004090304768,8.503762698710569,0.3772240634601561,1.5489723347815854
249,9,2022,3,Formosa,31577,2998,133,546,35254,20223,0,2022Q3,89.56997787485108,8.50399954615079,0.37726215464911783,1.54876042434901
250,10,2022,3,Jujuy,32252,3062,136,558,36008,20223,0,2022Q3,89.56898467007332,8.503665852032881,0.37769384581204174,1.5496556320817596
251,11,2022,3,La Pampa,59307,5630,250,1025,66212,20223,0,2022Q3,89.5713767897058,8.502990394490425,0.37757506192231016,1.5480577538814715
252,12,2022,3,La Rioja,22793,2164,96,394,25447,20223,0,2022Q3,89.57047982080402,8.503949384996266,0.37725468621055525,1.548316107989154
253,13,2022,3,Mendoza,124018,11774,522,2144,138458,20223,0,2022Q3,89.57084458825058,8.503661760244983,0.37700963469066434,1.548484016813763
254,14,2022,3,Misiones,68616,6514,289,1186,76605,20223,0,2022Q3,89.57117681613471,8.503361399386462,0.37725996997585015,1.54820181450297
255,15,2022,3,Neuquén,65457,6214,276,1132,73079,20223,0,2022Q3,89.570191162988,8.503126753239645,0.37767347664855844,1.5490086071237976
256,16,2022,3,Río Negro,58320,5537,246,1008,65111,20223,0,2022Q3,89.57011872033911,8.503939426517793,0.37781634439649214,1.548125508746602
257,17,2022,3,Salta,78622,7464,331,1359,87776,20223,0,2022Q3,89.57118118847977,8.503463361283266,0.37709624498724026,1.5482592052497266
258,18,2022,3,San Juan,54269,5152,229,938,60588,20223,0,2022Q3,89.57054202152241,8.503333993530072,0.37796263286459364,1.5481613520829207
259,19,2022,3,San Luis,22726,2158,96,393,25373,20223,0,2022Q3,89.56765065226816,8.505103850549798,0.37835494423205773,1.5488905529499861
260,20,2022,3,Santa Cruz,20419,1939,86,353,22797,20223,0,2022Q3,89.56880291266394,8.505505110321533,0.3772426196429355,1.5484493573715838
261,21,2022,3,Santa Fe,445778,42322,1877,7708,497685,20223,0,2022Q3,89.57031053778996,8.503772466519987,0.37714618684509277,1.548770808844952
262,22,2022,3,Santiago del Estero,56091,5325,236,970,62622,20223,0,2022Q3,89.57075788061704,8.503401360544217,0.3768643607677813,1.5489763980709654
263,23,2022,3,Tierra del Fuego,17128,1626,72,296,19122,20223,0,2022Q3,89.57222047902938,8.503294634452462,0.3765296517100722,1.5479552348080745
264,24,2022,3,Tucumán,146684,13926,618,2536,163764,20223,0,2022Q3,89.5703573434943,8.503700446984686,0.37737231625998385,1.5485698932610341
217,1,2022,4,Buenos Aires,2802796,264038,12029,49568,3128431,20224,0,2022Q4,89.5911081305613,8.439949610523614,0.38450584334447524,1.5844364155706165
218,2,2022,4,CABA,1400437,131928,6010,24767,1563142,20224,0,2022Q4,89.59115678549998,8.439924203943082,0.3844820240259682,1.5844369865309742
219,3,2022,4,Catamarca,22473,2117,96,397,25083,20224,0,2022Q4,89.59454610692501,8.439979268827493,0.3827293385958617,1.5827452856516366
220,4,2022,4,Chaco,57950,5459,249,1025,64683,20224,0,2022Q4,89.59077346443424,8.439620920489155,0.38495431566253885,1.5846512994140656
221,5,2022,4,Chubut,48601,4579,209,860,54249,20224,0,2022Q4,89.58874817968994,8.440708584490036,0.38526055779830043,1.5852826780217149
223,6,2022,4,Corrientes,79748,7513,342,1410,89013,20224,0,2022Q4,89.59140799658478,8.440340175030613,0.38421354184220285,1.5840382865424152
222,7,2022,4,Córdoba,443560,41786,1904,7845,495095,20224,0,2022Q4,89.59088659752169,8.439996364334117,0.3845726577727507,1.5845443803714439
224,8,2022,4,Entre Ríos,143480,13517,616,2538,160151,20224,0,2022Q4,89.59044901374328,8.440159599378088,0.384636998832352,1.5847543880462813
225,9,2022,4,Formosa,31523,2970,135,558,35186,20224,0,2022Q4,89.58960950377991,8.44085715909737,0.38367532541351673,1.5858580117092025
226,10,2022,4,Jujuy,31944,3009,137,565,35655,20224,0,2022Q4,89.5919225915019,8.43920908708456,0.38423783480577756,1.5846304866077687
227,11,2022,4,La Pampa,59445,5600,255,1051,66351,20224,0,2022Q4,89.59171677894831,8.439963225874516,0.3843197540353574,1.5840002411418066
228,12,2022,4,La Rioja,22924,2159,98,405,25586,20224,0,2022Q4,89.59587274290628,8.438208395216133,0.3830219651371844,1.582896896740405
229,13,2022,4,Mendoza,145977,13752,627,2582,162938,20224,0,2022Q4,89.590519093152,8.440020130356332,0.38480894573396013,1.5846518307577113
230,14,2022,4,Misiones,68398,6444,294,1210,76346,20224,0,2022Q4,89.58950043224269,8.440520786943653,0.38508893720692633,1.5848898436067378
231,15,2022,4,Neuquén,61543,5798,264,1088,68693,20224,0,2022Q4,89.59137029973942,8.44045244784767,0.3843186350865445,1.5838586173263651
232,16,2022,4,Río Negro,60348,5685,259,1067,67359,20224,0,2022Q4,89.59159132409923,8.439852135572085,0.3845068958862216,1.584049644442465
233,17,2022,4,Salta,77373,7289,332,1368,86362,20224,0,2022Q4,89.59148699659572,8.440054653667122,0.3844283365369028,1.58403001320025
234,18,2022,4,San Juan,47306,4457,203,837,52803,20224,0,2022Q4,89.58960665113725,8.440808287407913,0.3844478533416662,1.5851372081131754
235,19,2022,4,San Luis,24822,2338,107,439,27706,20224,0,2022Q4,89.59070237493684,8.438605356240526,0.38619793546524217,1.5844943333573953
236,20,2022,4,Santa Cruz,20594,1940,88,364,22986,20224,0,2022Q4,89.59366570956234,8.439919951274689,0.3828417297485426,1.5835726094144262
237,21,2022,4,Santa Fe,439437,41397,1886,7772,490492,20224,0,2022Q4,89.5910636666857,8.439893005390505,0.3845118778695677,1.5845314500542311
238,22,2022,4,Santiago del Estero,58153,5478,250,1028,64909,20224,0,2022Q4,89.5915820610393,8.439507618358009,0.3851546010568642,1.5837557195458256
239,23,2022,4,Tierra del Fuego,13289,1252,57,235,14833,20224,0,2022Q4,89.59077732083867,8.440639115485741,0.38427829838872785,1.5843052652868603
240,24,2022,4,Tucumán,145875,13742,626,2580,162823,20224,0,2022Q4,89.59115112729774,8.43983958040326,0.38446656799100865,1.5845427243079908
193,1,2023,1,Buenos Aires,2590193,291279,11371,44983,2937826,20231,0,2023Q1,88.16699831780372,9.914780521378734,0.3870549174797963,1.5311662433377606
194,2,2023,1,CABA,1279427,143878,5617,22220,1451142,20231,0,2023Q1,88.1669057886823,9.91481192054258,0.38707445584236416,1.5312078349327634
195,3,2023,1,Catamarca,24801,2789,109,431,28130,20231,0,2023Q1,88.16565943832208,9.914681834340563,0.3874866690366157,1.5321720583007465
196,4,2023,1,Chaco,70458,7923,309,1224,79914,20231,0,2023Q1,88.16727982581276,9.914407988587731,0.3866656655905098,1.5316465200090097
197,5,2023,1,Chubut,50618,5692,222,879,57411,20231,0,2023Q1,88.16777272648099,9.914476319869014,0.38668547839264256,1.531065475257355
199,6,2023,1,Corrientes,73387,8253,322,1275,83237,20231,0,2023Q1,88.16632026622776,9.915061811454041,0.3868471953578337,1.5317707269603662
198,7,2023,1,Córdoba,504532,56737,2215,8762,572246,20231,0,2023Q1,88.16697713920237,9.914791890201068,0.3870712945131989,1.5311596760833628
200,8,2023,1,Entre Ríos,156653,17617,688,2721,177679,20231,0,2023Q1,88.16629990038216,9.915071561636434,0.38721514641572724,1.5314133915656887
201,9,2023,1,Formosa,28992,3260,127,503,32882,20231,0,2023Q1,88.16981935405389,9.91423879326075,0.386229548081017,1.5297123046043428
